inchikey,isoform,y_true,conf_low,conf_high,Molecule_Name,mean_abs_error,across_config_sd_signed_error,mean_soft_threshold_error,mean_within_compound_repeat_sd,hard_ae,easy_ae,hard_soft,easy_soft,disagreement,MolWt,MolLogP,TPSA,HeavyAtomCount,RingCount,FractionCSP3,loo_nn_similarity,scaffold,net_charge_ph74,interval_width
BHEAZNHFSNJYDJ-UHFFFAOYSA-N,CYP1A2,5.191699465,4.975388,5.35444075,OCNT-2311547,0.14084103528956257,0.14715243964462513,0.07618225212878339,0.18687631888443265,False,True,False,True,False,307.35699999999997,3.9278000000000013,76.73,23,4,0.29411764705882354,0.3492063492063492,c1ccc(Nc2noc(-c3ccnc(C4CCCC4)n3)n2)cc1,0,0.3790527500000005
BHUFDPNGRHXYJZ-UHFFFAOYSA-N,CYP1A2,5.241748822,5.08682775,5.37551725,OCNT-2313032,0.27415899455488035,0.12266780392744925,0.17262519736926565,0.16369520524770154,False,False,False,False,False,312.39800000000014,3.1576200000000005,83.80000000000001,22,3,0.125,0.33766233766233766,c1ccc(NCc2c[nH]nc2-c2ccsc2)cc1,-1,0.2886894999999994
BIPBPUWYTFKMHW-UHFFFAOYSA-N,CYP1A2,3.003373938,1.23378575,3.90548575,OCNT-2310411,1.6646706224395387,0.3638015195297237,0.7903151358940843,0.23910721631560242,True,False,False,False,True,326.36000000000007,1.5960999999999994,86.86,24,4,0.375,0.4533333333333333,O=C(Nc1cnn(CC2CCCO2)c1)c1ccc2[nH]nnc2c1,0,2.6717
BIVGETPZEPQOBV-LBPRGKRZSA-N,CYP1A2,5.587521188,5.45089125,5.71268975,OCNT-2309544,0.707338484911273,0.2275240285710096,0.5712052332749089,0.23956746798669082,False,False,False,False,False,375.35400000000004,3.1010000000000018,72.7,27,3,0.2222222222222222,0.4393939393939394,O=C(Cc1cnn(-c2ccccc2)n1)NCc1cccnc1,0,0.26179850000000027
BIYSBPUAKVDGAZ-UHFFFAOYSA-N,CYP1A2,5.89035038,5.8024675,5.975782,OCNT-2313365,0.7513132673596122,0.17042291840922255,0.6634303873596118,0.1824265403587363,False,False,False,False,False,280.331,2.837440000000001,59.81,21,3,0.1875,0.375,O=C(Nc1cn[nH]c1)c1ccc2ccccc2n1,0,0.17331450000000004
BJDCWCLMFKKGEE-KWWHLYHASA-N,CYP1A2,5.289767528,5.11122025,5.4671085,OCNT-2328555,0.5292060576047924,0.314278522602878,0.4302543479671726,0.3079056044917284,False,False,False,False,False,284.352,2.1867,57.150000000000006,20,5,1.0,0.5818181818181818,C1CC2CCO[C@@H]3OC4CC[C@@H](C1)[C@@]23OO4,0,0.35588825000000046
BJPQOWBRTLGZDQ-UHFFFAOYSA-N,CYP1A2,6.011393107,5.92241375,6.09286575,OCNT-2312156,0.9166888681680615,0.2163918395581602,0.8277095111680614,0.21537051633222346,False,False,False,False,False,301.4150000000002,4.189400000000004,46.92,21,4,0.5,0.3283582089552239,O=C(Nc1ncc(C2CC2)s1)c1cccn1C1CCCC1,0,0.17045200000000005
BKGANTPWEMJJDM-UHFFFAOYSA-N,CYP1A2,5.584115377,5.469705,5.694302,OCNT-2312342,0.20868845654310972,0.24487961276721237,0.1914365461140112,0.2479730352621794,False,False,False,False,False,335.31,3.8747000000000016,54.88,23,3,0.0,0.38333333333333336,O=C(Nc1ccccc1)c1cnc(-c2ccccn2)s1,0,0.22459700000000016
BKMSQAJQQBZOME-UHFFFAOYSA-N,CYP1A2,5.219426888,5.06026625,5.37217275,OCNT-2312817,0.5633321237137456,0.24359277107455304,0.4096418903459585,0.23704650859008078,False,False,False,False,False,320.29500000000013,2.1417,61.190000000000005,23,3,0.3125,0.3194444444444444,O=c1ccc(-c2ccccc2)nn1CC1CC1,0,0.3119065000000001
BKSHJYAEWVGUJX-UHFFFAOYSA-N,CYP1A2,5.465198392,5.30437475,5.60914225,OCNT-2315667,0.1731077402468926,0.1846840478067798,0.13971144899028187,0.2461762548518564,False,False,False,False,False,331.3750000000001,3.40822,85.08000000000001,25,3,0.05,0.5,O=C(Nc1cccc(-c2ccncc2)c1)c1ccccc1,0,0.30476749999999964
BKZIOMFKCGEUHT-UHFFFAOYSA-N,CYP1A2,5.84268611,5.7580195,5.93061925,OCNT-2315183,0.7396882435940565,0.1398079569809292,0.6550216335940563,0.17094511023824627,False,False,False,False,False,305.378,3.094920000000001,54.02,21,3,0.3333333333333333,0.3384615384615385,O=C(NCc1ccccc1)c1cnc(NC2CC2)s1,1,0.17259975000000072
BLBRBSCHFXIGIW-UHFFFAOYSA-N,CYP1A2,3.819372165,3.06608075,4.183648,OCNT-2312771,0.49493286211182924,0.24362164983679105,0.22939763594405055,0.27315589038749305,False,False,False,False,False,328.412,3.2730000000000015,51.66,24,3,0.47368421052631576,0.3783783783783784,O=C(c1ccnc2ccccc12)N1CCCCC1,1,1.11756725
BLHIRVBNLSHBMK-UHFFFAOYSA-N,CYP1A2,5.27268283,5.061995,5.4369135,OCNT-2313145,0.5281420510527169,0.23822893719871532,0.35373768556627083,0.24423273652880512,False,False,False,False,False,347.36900000000014,1.6320999999999999,56.900000000000006,25,4,0.4117647058823529,0.3582089552238806,c1ccc2c(c1)nc(N1CCNCC1)c1cncn12,1,0.3749185000000006
BLHWMBAQHCSKAB-UHFFFAOYSA-N,CYP1A2,5.081386173,4.85035625,5.2382835,OCNT-2318000,0.11093424113084666,0.14740619008471176,0.04381183229640854,0.17264129121789074,False,True,False,True,False,313.279,3.0082200000000014,56.15,22,2,0.2857142857142857,0.6851851851851852,O=C(Nc1cc[nH]n1)c1ccccc1,0,0.3879272499999997
BMCXMTGFFJFTPX-UHFFFAOYSA-N,CYP1A2,5.26911858,5.1179075,5.41354175,OCNT-2311030,0.6845820784789169,0.2511947341184483,0.5430817698702517,0.23398733684771453,False,False,False,False,False,330.33400000000006,2.7741000000000016,49.410000000000004,24,3,0.2222222222222222,0.32,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCC2,1,0.29563425
BMTOZRGCZGIIQC-UHFFFAOYSA-N,CYP1A2,3.906673188,3.4591685,4.415319,OCNT-2310084,0.3833697113068044,0.27858818513557876,0.11536381075333901,0.3615403068439351,False,False,False,False,False,309.347,-0.22839999999999994,101.03,21,3,0.38461538461538464,0.42105263157894735,O=c1[nH]c2ccccc2c(=O)n1CCS(=O)(=O)NC1CC1,-1,0.9561505000000001
BNIKABFHOCEBJQ-UHFFFAOYSA-N,CYP1A2,4.893008052,4.67465325,5.12567925,OCNT-2310359,0.16676195254632661,0.1824350074487255,0.06117667779458384,0.18141468707478323,False,True,False,True,False,327.413,2.676640000000001,77.67,23,4,0.3125,0.4084507042253521,O=C(c1cc(-c2cscn2)c[nH]1)N1CCc2[nH]ncc2C1,0,0.4510259999999997
BNKYBQJOBDPSSN-KZMQIFKDSA-N,CYP1A2,5.581384543,5.421961,5.73396475,OCNT-2315282,0.7222356622269344,0.12530721042016146,0.5652549919542064,0.2242971105599419,False,False,False,False,False,366.387,3.813200000000003,59.81,26,3,0.5,0.3333333333333333,O=C(NCc1ccc(-n2ccnn2)cc1)C1CCCCC1,0,0.3120037500000006
BNVYMBNZHADONN-UHFFFAOYSA-N,CYP1A2,4.876318503,4.69238525,5.05044675,OCNT-2308632,0.39332167983946303,0.16252407091983148,0.2406240366082049,0.16827640361962726,False,False,False,False,False,337.44500000000005,3.874900000000003,46.09,22,3,0.4,0.4393939393939394,c1ccc(CSc2nnc(NC3CC3)s2)cc1,1,0.3580614999999998
BNYASPDIDIDBIM-UHFFFAOYSA-N,CYP1A2,5.6930762,5.52077,5.8079105,OCNT-2312044,0.6605047054023232,0.1885769872540288,0.4887239544932319,0.21102795436839283,False,False,False,False,False,310.3230000000001,2.646580000000001,43.160000000000004,22,3,0.6,0.27941176470588236,c1ccc(N2CCCN(C3CC3)CC2)nc1,1,0.28714050000000046
BOKFPFKRMCNNQS-UHFFFAOYSA-N,CYP1A2,6.178681818,6.08273675,6.28196975,OCNT-2316543,0.9981083416720335,0.25433108933642834,0.9021632736720329,0.1825243766472263,False,False,False,False,False,341.36100000000016,4.193700000000003,51.81,25,4,0.3157894736842105,0.38235294117647056,c1ccc(C2(c3nc(Cc4cccnc4)no3)CCCC2)cc1,0,0.19923300000000044
BPCOBMCJNXSZEU-UHFFFAOYSA-N,CYP1A2,5.81602332,5.71960725,5.913777,OCNT-2315039,0.6087224847218766,0.19637469928507278,0.5146971683582402,0.14495103879534985,False,False,False,False,False,364.83600000000007,4.865200000000004,57.95,26,5,0.2,0.3333333333333333,c1ccc(N2CCC(c3nc(-c4cccc5[nH]ccc45)no3)C2)cc1,0,0.19416974999999947
BPNYIDLJZSGJNS-UHFFFAOYSA-N,CYP1A2,5.411912248,5.2355125,5.5635615,OCNT-2314247,0.9717744894282737,0.2968836101418133,0.7953747414282731,0.2816842693997504,False,False,False,False,False,299.374,1.6123000000000003,53.510000000000005,22,4,0.5882352941176471,0.2876712328767123,O=C1CN(C(=O)c2ccc3c(n2)CCCC3)CN1CC1CC1,2,0.32804900000000004
BPSZGIAFILZKMB-UHFFFAOYSA-N,CYP1A2,5.234456892,5.0982585,5.35555175,OCNT-2315150,0.08491804386746166,0.09969074865642064,0.037201743184185905,0.12400822792617482,False,True,False,True,False,311.772,3.3481000000000023,48.99,22,4,0.17647058823529413,0.3333333333333333,O=C(Cc1n[nH]c2ccccc12)N1CCc2ccccc21,-1,0.25729325000000003
BQUBFWBDFIHVTK-CYBMUJFWSA-N,CYP1A2,4.016106385,3.630725,4.49723625,OCNT-2315340,0.900479102356332,0.12388691115693075,0.42969743465669497,0.2193444728192298,False,False,False,False,False,334.8070000000001,2.4905,71.26,23,3,0.4375,0.5147058823529411,O=C1CN(Cc2nc(-c3ccccc3)no2)CCCN1,1,0.8665112500000003
BRJQPXHVMBFKHF-UHFFFAOYSA-N,CYP1A2,5.000997865,4.77061175,5.18941175,OCNT-2318118,0.30317726942189294,0.14520202565367304,0.15184601454942415,0.1626429354794084,False,False,False,False,False,326.3270000000001,3.6030000000000024,57.38000000000001,24,4,0.2222222222222222,0.32,c1ccc(-c2nnc(C3COc4ccccc4C3)o2)cc1,0,0.41880000000000006
BRLQLLYRNCGYQA-UHFFFAOYSA-N,CYP1A2,3.797528263,3.26524025,4.2670715,OCNT-2317597,1.0586856837640708,0.18500888677234273,0.5928186004513037,0.21636567659287706,False,False,False,False,False,332.354,3.2291000000000016,51.02,24,3,0.35294117647058826,0.4393939393939394,O=C(c1ncn(-c2ccccc2)n1)N1CC=CCC1,1,1.00183125
BRWOHQLXDDQIIN-UHFFFAOYSA-N,CYP1A2,4.013291025,3.57920475,4.5866455,OCNT-2309265,0.667280889555977,0.1750075623977501,0.161126808769863,0.21396838983766894,False,False,False,False,False,337.4310000000001,1.43142,62.970000000000006,25,4,0.4444444444444444,0.4142857142857143,c1cc(CCN2CCN(c3ncnc4[nH]ncc34)CC2)ccn1,1,1.0074407500000002
BSJXRLCVGOHZJM-UHFFFAOYSA-N,CYP1A2,5.780750562,5.68059,5.883413,OCNT-2314812,0.5647688439483038,0.12912167744378697,0.47005790013012194,0.16103687799866914,False,False,False,False,False,299.40299999999996,3.615000000000003,55.63,21,4,0.4,0.6481481481481481,c1nc(NCc2ccn(C3CCCC3)n2)c2ccsc2n1,0,0.20282300000000042
BSRYNWRABISVBH-UHFFFAOYSA-N,CYP1A2,5.527722373,5.37459075,5.6647435,OCNT-2318328,0.32501104406319176,0.30287160504795657,0.22604625455404478,0.2244503315052676,False,False,False,False,False,403.46700000000016,4.389800000000002,92.79,29,4,0.047619047619047616,0.3333333333333333,O=C(CSc1n[nH]c(-c2cccnc2)n1)Nc1ccc(Oc2ccccc2)cc1,-1,0.29015274999999985
BTFMCMVEUCGQDX-UHFFFAOYSA-N,CYP1A2,4.861767925,4.7202285,4.974073,OCNT-0022269,0.12901610358870588,0.13807034337178123,0.10989956344270206,0.23939798224308992,False,True,False,False,False,410.5830000000001,4.976400000000005,43.78,29,4,0.4583333333333333,0.5409836065573771,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1,1,0.2538444999999996
BTIVUGONCMEKNX-UHFFFAOYSA-N,CYP1A2,4.889644845,4.72966725,5.04798325,OCNT-2312592,0.1715542601136322,0.20084752519837257,0.13392827572290947,0.22727747014271268,False,False,False,False,False,378.35800000000006,2.3543199999999995,88.49000000000001,27,3,0.29411764705882354,0.5076923076923077,O=C(Cn1cccn1)NCCc1nc(-c2ccccc2)n[nH]1,-1,0.3183159999999994
BUVFEHNROMUBNS-UHFFFAOYSA-N,CYP1A2,6.30273673,6.22805275,6.38089225,OCNT-2315036,2.37184732115068,0.22818055044633512,2.2971633411506795,0.2388332168522478,True,False,True,False,False,382.5120000000003,1.6343999999999994,66.28999999999999,28,4,0.5714285714285714,0.5507246376811594,O=C(NCCN1CCN(c2ccccn2)CC1)c1[nH]nc2c1CCCC2,1,0.1528394999999998
BVAHASJMMFXKPQ-UHFFFAOYSA-N,CYP1A2,4.98092184,4.79998925,5.15690975,OCNT-2312089,0.15227489408121012,0.13842955501931212,0.0651572490023713,0.16176390707203755,False,True,False,True,False,369.4500000000001,2.8577200000000005,74.09,26,5,0.3888888888888889,0.34177215189873417,c1cc2c(cc1-c1nc(-c3cn(CC4CCCN4)nn3)cs1)OCO2,1,0.3569204999999993
BVCKJGVIXOMZBW-UHFFFAOYSA-N,CYP1A2,3.38951854,2.36340725,4.01675,OCNT-2317192,0.863585836237743,0.2316446171448212,0.29933449256917677,0.2645864866868086,False,False,False,False,False,354.45400000000006,3.531320000000002,57.7,26,3,0.4,0.463768115942029,O=C(Nc1cccnc1)N1CCC(Nc2ccccc2)CC1,2,1.6533427500000002
BVDLGVXDJDIXQS-UHFFFAOYSA-N,CYP1A2,7.16801983,7.08276475,7.2567455,OCNT-2313876,2.0917718772783402,0.22696972736944576,2.0065167972783398,0.21949675124136797,True,False,True,False,False,333.338,3.0016000000000016,64.11,24,3,0.35294117647058826,0.47619047619047616,O=C(NC(c1ccncc1)C1CC1)c1ccccn1,0,0.17398075000000013
BVIXWBQCJPACFU-UHFFFAOYSA-N,CYP1A2,4.71772916,4.61384875,4.83904575,OCNT-2315717,0.28814530649336884,0.23909374673215855,0.272368535614762,0.2775035993838962,False,False,False,False,False,436.9460000000001,3.9848000000000017,103.94999999999999,28,3,0.1111111111111111,0.32142857142857145,O=C(CCSc1ccccc1)Nc1cccc(S(=O)(=O)Nc2cn[nH]c2)c1,-1,0.22519700000000054
BVPRAXPGVAOBHM-UHFFFAOYSA-N,CYP1A2,5.576840012,5.459109,5.69599125,OCNT-2312969,0.2044073271137391,0.231512217205961,0.14148496446358433,0.17061317521095642,False,False,False,False,False,328.803,4.054220000000003,62.83,23,3,0.17647058823529413,0.3424657534246575,c1ccc(-c2ccc(NCc3cn[nH]c3)nc2)cc1,-1,0.23688224999999985
BVZPBARCGQEFOO-UHFFFAOYSA-N,CYP1A2,4.517059267,4.31614375,4.8114245,OCNT-2315174,0.4967038541315638,0.2595635337650827,0.24642802953867707,0.17351150637346532,False,False,False,False,False,316.7880000000001,2.9989000000000017,53.43000000000001,22,3,0.29411764705882354,0.3709677419354839,O=C(c1cncc(-c2ccccc2)c1)N1CCCCC1,1,0.49528075000000005
BWOSCHCTGWRGJD-UHFFFAOYSA-N,CYP1A2,4.14375769,3.8046825,4.668769,OCNT-2313041,0.30613654256412703,0.3724527321871828,0.09642108341791737,0.28279095236635104,False,False,False,False,True,334.4010000000001,0.2911999999999997,75.51,23,3,0.3333333333333333,0.52,O=c1[nH]ccnc1N1CCN(S(=O)(=O)c2ccccc2)CC1,1,0.8640865
BWWQNTFNKYNBID-UHFFFAOYSA-N,CYP1A2,5.41586177,5.28660775,5.52169675,OCNT-2309179,0.21158004288070797,0.25322361212841416,0.14353097923579605,0.17346360033480804,False,False,False,False,False,339.374,2.720300000000001,63.050000000000004,25,3,0.16666666666666666,0.5373134328358209,c1ccc(NCc2ccc(-n3ccnc3)cc2)nc1,1,0.23508900000000033
BWZUKEOXSUNTGH-UHFFFAOYSA-N,CYP1A2,5.005969807,4.81949925,5.208006,OCNT-2316635,0.14250553679543185,0.16561708402485598,0.05407698506314742,0.18701611515571398,False,True,False,True,False,330.338,3.5847200000000026,56.74,24,4,0.35294117647058826,0.30666666666666664,c1ccc2c(c1)CCC2c1noc(-c2cn[nH]c2)n1,0,0.38850675000000034
BXAIWANBKAGJGC-UHFFFAOYSA-N,CYP1A2,5.194314412,5.02757675,5.3282365,OCNT-2315001,0.12060041885853301,0.11638651311949616,0.07230649891027119,0.17252568557250775,False,True,False,True,False,279.339,3.339800000000002,38.33,21,3,0.16666666666666666,0.28125,O=C(NCc1ccccc1)C1=Cc2ccccc2OC1,0,0.30065975000000034
BXCHGIKOQTXVJL-SFHVURJKSA-N,CYP1A2,4.909640955,4.6811045,5.18503175,OCNT-2314649,0.19754368432538946,0.20496347610535853,0.09802432937956804,0.268696993229798,False,False,False,False,False,365.82000000000005,2.9406000000000008,76.29,26,4,0.15,0.4918032786885246,O=C(c1ccc2ccccc2n1)N1CCc2ccccc2C1,1,0.5039272500000003
BYAMCPKNCANMIS-UHFFFAOYSA-N,CYP1A2,5.302354252,5.1715335,5.41102275,OCNT-2311287,0.3405332292456177,0.11236733491470824,0.2216114686839253,0.18037595263561282,False,False,False,False,False,300.3910000000001,2.1440400000000004,72.86000000000001,21,4,0.35714285714285715,0.24561403508771928,c1nc(N2Cc3cn[nH]c3C2)c2ccsc2n1,0,0.2394892500000001
BYAVFGPTBAFTNM-UHFFFAOYSA-N,CYP1A2,3.778090123,3.15280675,4.18585125,OCNT-2310816,0.9684337818829234,0.19654177352844707,0.5628811839738327,0.23187904337193155,False,False,False,False,False,287.34200000000004,2.31834,53.94,21,3,0.4,0.5,c1ccc(N2CCC(Nc3ccncn3)C2)nc1,1,1.0330445
BZLXGFYLRNUUNG-UHFFFAOYSA-N,CYP1A2,5.197002985,5.030395,5.33567075,OCNT-2310716,0.5304573804084699,0.39328369766775695,0.39492222863547183,0.2113737126221338,False,False,False,False,True,296.33400000000006,1.8228199999999999,77.11,22,4,0.3333333333333333,0.47692307692307695,O=C(Nc1cc2n(n1)CCCC2)c1cnn2cccnc12,0,0.30527574999999985
BZNCPWPEWCQLQO-UHFFFAOYSA-N,CYP1A2,5.130911812,4.98250575,5.2561575,OCNT-2311136,0.10755670815135689,0.15755493930586933,0.07561926821267148,0.18523465600469863,False,True,False,True,False,323.39600000000013,3.982820000000003,60.06,24,4,0.3684210526315789,0.391304347826087,O=C(NCc1ccn(C2CCCC2)n1)c1cc2ccccc2o1,0,0.27365174999999997
BZVHKYBWSDLONO-UHFFFAOYSA-N,CYP1A2,3.274140225,1.81569325,3.96108625,OCNT-2313948,2.1916085687791895,0.15332195200473292,1.5046625437791894,0.15683075612283667,True,False,True,False,False,340.364,2.6390000000000002,94.07000000000001,24,3,0.0625,0.38333333333333336,O=C(Nc1nnc(-c2ccccn2)s1)c1ccccc1,0,2.1453930000000003
CAJHKSBYVXJIBL-UHFFFAOYSA-N,CYP1A2,4.781566355,4.62451725,4.9662385,OCNT-2314070,0.332585627534774,0.3497433225669469,0.21553784403651696,0.25955105492821545,False,False,False,False,True,349.35400000000004,1.7458999999999996,124.24999999999999,26,4,0.058823529411764705,0.31343283582089554,O=C(Nc1ccc(-c2cc(=O)[nH][nH]2)cc1)c1cn[nH]c1-c1cc[nH]n1,-3,0.34172125
CALFQHMXANLWPL-UHFFFAOYSA-N,CYP1A2,4.820453872,4.65204725,5.00819775,OCNT-2316205,0.30453768023813826,0.14543642021207615,0.1957475874990697,0.25080551941847107,False,False,False,False,False,362.4730000000001,3.9945400000000024,56.33,27,4,0.34782608695652173,0.3466666666666667,O=C(c1c[nH]c2ccccc12)N1CCC(Cc2ccccc2)CC1,1,0.35615050000000004
CAVHMRSMXQUFPI-UHFFFAOYSA-N,CYP1A2,7.610285327,7.50850625,7.70113925,OCNT-2311901,2.192940665043205,0.230593386883611,2.0911615880432053,0.20189997960713654,True,False,True,False,False,334.301,3.984320000000001,73.57,24,3,0.125,0.5666666666666667,O=C(Nc1ccccc1-c1ncc[nH]1)c1cc[nH]c1,-1,0.19263299999999983
CBDZWNYRFMBERE-UHFFFAOYSA-N,CYP1A2,6.182241923,6.08786875,6.28309575,OCNT-2310986,1.2016121574149905,0.16345841349468818,1.1072389844149901,0.23193069600392502,False,False,True,False,False,323.3520000000001,2.184,75.44,24,3,0.16666666666666666,0.3424657534246575,O=C(NCc1ccccn1)c1cc2ccccc2c(=O)o1,0,0.19522700000000004
CBEFARRBDATNTE-UHFFFAOYSA-N,CYP1A2,3.733763167,3.15424075,4.1995055,OCNT-2311794,1.4586212722941787,0.07321139364143173,0.9932146938396336,0.1973199825265035,False,False,False,False,False,376.44100000000014,3.238200000000001,76.88,27,4,0.1,0.4117647058823529,O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1ncc(-c2ccccc2)s1,0,1.0452647499999999
CBVIJJPRPQPHDM-UHFFFAOYSA-N,CYP1A2,4.015711493,3.6126175,4.3844435,OCNT-2316854,1.0379835223018992,0.17861050742298362,0.6770431789382633,0.18616314699194472,False,False,False,False,False,325.821,3.153900000000001,56.15,21,3,0.42857142857142855,0.5384615384615384,O=C(CC1CCCO1)Nc1ccnn1Cc1cccs1,0,0.7718259999999999
CBXRZDCFILMYNK-UHFFFAOYSA-N,CYP1A2,5.466814633,5.35109775,5.5675305,OCNT-2312047,0.14363038677568868,0.13504959184479653,0.12480558521144501,0.20355245852213047,False,True,False,False,False,323.278,2.8800000000000017,69.63,23,3,0.2857142857142857,0.28,c1ccc(Cc2nc(Cn3ccnn3)no2)cc1,0,0.21643275000000006
CBZVZUYDLPWQDO-UHFFFAOYSA-N,CYP1A2,2.118008605,1.06765975,3.239643,OCNT-2314465,2.4191494836551803,0.3356426748332836,1.2975150886551807,0.2079630854069917,True,False,True,False,False,375.43200000000013,2.9518200000000014,80.12,28,4,0.23809523809523808,0.515625,O=C(Nc1cccc(-c2nnc[nH]2)c1)c1ccc2c(c1)CCN2,0,2.1719832500000003
CCWKWZDOARHVPW-UHFFFAOYSA-N,CYP1A2,2.395762792,1.09340625,3.6935025,OCNT-2316365,2.027399757163601,0.21623705182147038,0.7394039382545102,0.2790883267395602,True,False,False,False,False,362.45500000000027,1.5515999999999994,84.30000000000001,25,3,0.4117647058823529,0.45454545454545453,O=C1CCCCN1CCNS(=O)(=O)c1cnn(-c2ccccc2)c1,1,2.60009625
CCXULBUUIBWSSY-UHFFFAOYSA-N,CYP1A2,4.835530262,4.61818975,5.0709015,OCNT-2318351,0.16616417350946455,0.17913556479280088,0.062036365776268185,0.20264944226991874,False,True,False,True,False,360.41700000000003,4.134900000000003,67.35000000000001,27,4,0.19047619047619047,0.4393939393939394,O=C1CCCN1Cc1ccc(Nc2nccc(Oc3ccccc3)n2)cc1,1,0.45271174999999975
CDADLVPZLCSKOB-UHFFFAOYSA-N,CYP1A2,5.38997086,5.25729875,5.49774325,OCNT-2313037,0.23125700002855387,0.285484172347236,0.16018197906995885,0.15638433141994923,False,False,False,False,False,369.3310000000001,3.287700000000001,84.83,27,4,0.05555555555555555,0.49295774647887325,O=C(Nc1n[nH]c2ccccc12)c1ccn(-c2ccccc2)n1,-1,0.24044449999999973
CDQDNPHFGYWSOR-UHFFFAOYSA-N,CYP1A2,4.51486617,4.3167955,4.80004825,OCNT-2311331,0.5051869159790339,0.11839603384066123,0.2703111488132134,0.2349939078468686,False,False,False,False,False,302.3050000000001,2.5543000000000005,60.45,22,3,0.25,0.3783783783783784,O=C(Nc1cnc2c(c1)COCC2)c1ccccc1,0,0.4832527500000001
CEPJBSAWUZGPOV-UHFFFAOYSA-N,CYP1A2,4.579245375,4.38336675,4.842146,OCNT-2310686,0.18213283652225767,0.10001553741125357,0.08522336546491838,0.2316619551061275,False,False,False,True,False,350.41800000000006,3.3180000000000014,58.64,26,4,0.3333333333333333,0.5522388059701493,O=C1CCc2ccc(OCC(=O)N3CCCc4ccccc43)cc2N1,1,0.4587792499999992
CEWDQEGZUQAZAM-UHFFFAOYSA-N,CYP1A2,5.82531006,5.7020415,5.9349655,OCNT-2317604,0.7388039124285087,0.1814125400276008,0.6195619433376002,0.24803968510161709,False,False,False,False,False,320.343,2.708000000000001,50.160000000000004,23,3,0.375,0.36,O=C(NCCn1ccnc1)N1CCCC1c1ccccc1,1,0.2329239999999997
CEWPCADJKNEVJT-UHFFFAOYSA-N,CYP1A2,4.578476995,4.3684015,4.873397,OCNT-2312994,0.24495252496473363,0.26563814097719496,0.08978735972017328,0.20805265153439167,False,False,False,False,False,353.4470000000001,3.3493200000000014,66.06,25,4,0.21052631578947367,0.40229885057471265,O=S(=O)(c1ccccc1)N1CC=C(c2c[nH]c3ncccc23)CC1,1,0.5049954999999997
CEYRGLDKUBETCE-UHFFFAOYSA-N,CYP1A2,5.068768728,4.96052525,5.1773115,OCNT-2314568,0.4158091759735427,0.23381734245828703,0.34790586960499525,0.1944049327286771,False,False,False,False,False,349.8180000000001,4.143100000000001,58.04,23,3,0.125,0.2638888888888889,c1ccc(CNc2nc(-c3ccccc3)ns2)cc1,1,0.21678625000000018
CEZWATQPKVMJIE-UHFFFAOYSA-N,CYP1A2,6.07951315,5.98161,6.1758715,OCNT-2313845,0.8612188126932293,0.17711030866329103,0.7633156626932288,0.15917687328142072,False,False,False,False,False,351.4750000000001,4.3400200000000035,45.230000000000004,25,3,0.2,0.375,O=C(CSc1ccc2ccccc2n1)Nc1ccccc1,0,0.19426150000000053
CFGZXKWGGSEENY-UHFFFAOYSA-N,CYP1A2,5.78048507,5.66842975,5.8910935,OCNT-2309070,0.42287277954741626,0.2953730103131623,0.37198580264930675,0.28839017694621055,False,False,False,False,False,313.235,2.4674000000000005,84.07999999999998,22,2,0.15384615384615385,0.4444444444444444,O=C(Nc1cn[nH]c1)c1ccccc1,-1,0.2226637500000006
CFMBNIUINYDYCI-UHFFFAOYSA-N,CYP1A2,2.632390405,1.14198775,3.76608275,OCNT-2309399,1.6950120321642326,0.12173011763406198,0.5700735017096877,0.2733514550854546,True,False,False,False,False,368.52500000000015,4.400520000000004,50.160000000000004,27,3,0.5454545454545454,0.41025641025641024,O=C(NCc1ccccc1)N1CCC(Cn2cccn2)CC1,1,2.6240949999999996
