canonical_smiles,CYP2D6_pIC50_direct_inhibition,chemprop_split
CCOc1cccc(NS(=O)(=O)c2ccnn2C2CCC2)n1,4.296957078,train
O=C(Cc1cccc(C(F)(F)F)n1)Nc1n[nH]cc1C1CC1,4.357622783,train
CC1CC(c2cccnc2)N(c2nc(-c3ccncc3)nc3ccccc23)C1,4.918849257,train
Cn1nccc1CN1CC(O)(c2cccc3ccccc23)C1,4.444506247,train
O=C(NCC1CCN(CC(O)c2ccccc2)CC1)NC(CO)c1ccc(C(F)(F)F)cc1,5.172627055,train
COc1cccc(C(CNS(=O)(=O)CCC2CCCO2)N2CCCC2)c1,5.530706992,train
Cc1ccc(NCc2cccc3ccccc23)cc1-n1cnnn1,6.873033087,val
COc1cc2c(cc1OC)C(c1cccs1)N(Cc1cnc(C3CC3)o1)CC2,4.703375953,train
CC(CNc1nc(-c2ccncc2)nc2ccccc12)S(C)(=O)=O,5.144033692,train
CC(C)c1nccn1CCNC(=O)c1ccc(-c2ccc(F)cc2)cc1F,4.25015913,train
CC1CN(C(=O)c2cccc(-c3c(F)cccc3F)c2)CCN1c1nccn2cnnc12,4.333920348,train
Clc1ccc(-n2cc(COc3ccc4c(c3)CNC4)nn2)cc1,4.567117235,train
COc1ccc2c(NC(=O)c3ccc(Cn4ccnc4)cc3)n[nH]c2c1,6.89726412,train
COc1ccccc1C(=O)Nc1ccc(Oc2ncncc2-c2ccccc2)cc1,4.2930771,val
Cn1cc(CN[C@H]2c3ccccc3C[C@@H]2O)c(C2CC2)n1,4.28792074,train
c1cn(-c2ccc(CNCc3cn4c(n3)CCCCC4)cc2)cn1,6.15888673,train
c1ccc2c(c1)CCCC2C1=NCCN1,4.439202423,train
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,5.245814187,train
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,4.631229767,train
CNCCCC12CCC(c3ccccc31)c1ccccc12,5.174503572,val
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,5.614934733,val
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,4.112767365,train
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,4.67422722,train
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,4.892280237,train
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,7.10658219,train
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,4.998633875,train
N=C(N)NN=Cc1c(Cl)cccc1Cl,4.590097275,val
CCOc1ccccc1C(N)=O,4.462764952,val
CCC1(C)OC(=O)N(C)C1=O,4.356363405,train
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,4.968844087,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,4.40668639,train
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,6.08089726,train
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,4.802958643,train
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,4.725397143,train
CC(C)NCC(O)c1ccccc1Cl,5.448363535,train
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,5.866875893,train
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,4.634141485,train
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,4.618383022,train
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,5.004075272,train
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,5.047745925,train
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,4.46087779,train
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,5.383769273,train
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.343276145,train
NC1=NCC2c3ccccc3Cc3ccccc3N12,5.790099298,train
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,4.668834452,val
CN1Cc2c(N)cccc2C(c2ccccc2)C1,4.66182121,train
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,5.251968837,train
CN(C)CCOC(C)(c1ccccc1)c1ccc(Br)cc1,5.19010723,train
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,5.606235452,train
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,7.061533755,train
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,7.242264825,train
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,5.482231925,train
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,4.97687231,val
O=P1(N(CCCl)CCCl)NCCCO1,5.05545025,train
c1ccc2c(CC3=NCCN3)cccc2c1,4.74751141,train
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,5.42790349,train
CCCCCCCCCCCCCCCC[N+](C)(C)C,5.695594385,train
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,4.753404863,train
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,4.985677188,train
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,4.378321987,train
CN(C)CCC=C1c2ccccc2COc2ccccc21,4.9796016,train
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,5.184403735,train
N=C(Nc1ccccc1)Nc1ccccc1,5.456808057,train
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,4.551545305,train
CN(C)N=Nc1[nH]cnc1C(N)=O,4.481938432,train
Nc1c2ccccc2nc2ccccc12,4.708154172,val
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,5.675517368,val
CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,5.505866475,train
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,5.964720312,train
CCCCCCc1ccc(O)cc1O,4.430600932,val
O=C(O)[C@@H](S)[C@@H](S)C(=O)O,4.39316248,val
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4.359478055,train
Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,6.464088688,val
Cc1cc(O)c(C(C)C)cc1Cl,1.97510098,train
CCCCCCCCCCCCCCCC[n+]1ccccc1,5.881872337,train
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,5.161966472,train
CCCN(CCC)CCc1cccc2c1CC(=O)N2,5.129553383,train
O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,4.579720802,train
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,4.618634988,train
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,5.453308318,train
N=C(N)NCC1COc2ccccc2O1,4.699538255,train
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,4.610618505,train
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,4.528427502,train
NNCCc1ccccc1,5.171122758,train
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,4.502435625,train
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,5.231456247,train
Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,4.617477477,train
O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,4.776236902,val
COC[C@H]1C[C@@H](c2ncc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,2.526602085,val
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,5.543673467,train
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,5.101297468,train
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,4.566635015,val
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,5.000594435,train
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,4.482368272,train
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,5.01765964,val
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,4.694479227,train
