Molecule_Name,inchikey,canonical_smiles
OCNT-2316815,GPXQDQQBCYIEQW-UHFFFAOYSA-N,CCn1ncc(NC(=O)Cn2nc(C)c3cccnc32)c1C
OCNT-2316823,QCFYGHVLNYVDSM-UHFFFAOYSA-N,NS(=O)(=O)c1cccc(Cc2noc(-c3cc(C4CC4)on3)n2)c1
OCNT-2316832,DDCURYRYFVHMIV-HUUCEWRRSA-N,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1CCOC[C@H]1O
OCNT-2316839,JZRPLMWWIVBQRB-UHFFFAOYSA-N,CSC(CO)C(C)NCC(O)Cn1c(-c2ccccc2)noc1=O
OCNT-2316848,STVYLEUNMSOYBO-UHFFFAOYSA-N,O=C(Nc1cccnc1C1CC1)c1cccc2c1OCCO2
OCNT-2316874,SZJSBHKXVHLSPM-UHFFFAOYSA-N,CC(C)(NCc1ccnc2[nH]ccc12)C(O)c1ccc(Br)cc1
OCNT-2316883,ZFXKUGZDRRZDIF-UHFFFAOYSA-N,Cc1ccc2[nH]cc(CCNC(=O)NC3CCC(F)(F)C3)c2c1
OCNT-2316890,YDVJSEIEXHHXLM-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)C2CCCN(C(C)C)C2)c(F)c1
OCNT-2316904,SVKGNUYZKALPQP-UHFFFAOYSA-N,Cc1cc(C(=O)N2CCC3(CCc4ccccc4O3)CC2)ccn1
OCNT-2316911,PLXLXZYCMPMUNV-UHFFFAOYSA-N,Cc1c(NC(=O)c2ccc(OC(F)F)nc2)cnn1C1CCCC1
OCNT-2316915,CCDKNPYYXSSWEW-YNODCEANSA-N,C[C@@H](NC(=O)NCC1CN(C)CCO1)c1ccc(F)cc1
OCNT-2316937,JLCNBMAIKIRJSZ-OAHLLOKOSA-N,CC[C@@H]1C(=O)NCCCN1C(=O)CN(C(C)=O)c1ccccc1
OCNT-2316947,GDCXYFNYLMNNOC-UHFFFAOYSA-N,COc1ccc(Cl)cc1C(O)CNC(=O)c1cccc2c1OCC2
OCNT-2316959,QCFAHERSFSXCNA-PREGVCBESA-N,CC1CCN(C(=O)[C@@H](O)Cc2ccccc2)CC1n1ccnc1
OCNT-2316976,XMGORMGYUQDAAL-UHFFFAOYSA-N,O=C(Nc1cccc(-c2cn[nH]c2)c1)c1cccc2c1OCO2
OCNT-2317002,LPKNBEGSMBPPJL-UHFFFAOYSA-N,Cc1cc(NC(=O)c2cc(C(F)(F)F)nn2C)ccc1OCCO
OCNT-2317014,ZBXAGLGMQFXFON-UHFFFAOYSA-N,O=C(NCc1noc(-c2cccc(F)c2)n1)c1ccnn1C1CCC1
OCNT-2317025,OCPSMTDXYDJWPR-UHFFFAOYSA-N,CC1c2ccccc2CCN1C(=O)NCCCn1cccn1
OCNT-2317039,NDVHKGFDQOULIT-LBPRGKRZSA-N,O=C(NCc1nc(-c2ccncc2)cs1)N1CCC[C@H]1C(F)F
OCNT-2317066,FDVDBGNSFJGCJV-UHFFFAOYSA-N,CCOc1ccccc1C(=O)N1CCCC1C(=O)N1Cc2nc(C)[nH]c(=O)c2C1
OCNT-2317068,DXEUVDBJOPEUPK-VPHXOMNUSA-N,Cc1cc(F)ccc1[C@H](C)n1cc(C2COCCN2)nn1
OCNT-2317070,BVSPVPUOGZRITE-UHFFFAOYSA-N,CN1CC(Nc2nc(-c3ccc(F)cc3)no2)CCC1=O
OCNT-2317086,ORIAPXGWHWRMEQ-UHFFFAOYSA-N,Cc1cccc(C(NC(=O)Cc2n[nH]c3c2CCCC3)C(=O)O)c1C
OCNT-2317105,WJZHHMLLNOOCCB-UHFFFAOYSA-N,CC(C(=O)N1CCCC1Cc1ccccc1)n1cncn1
OCNT-2317118,AQJAPFHFJNHFNT-UHFFFAOYSA-N,Cc1noc(C2CCN(C(=O)C3COc4ccccc43)CC2)n1
OCNT-2317123,JHJNVPMWROZEOJ-UHFFFAOYSA-N,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1
OCNT-2317148,PWRBFCMKSFQIPY-UHFFFAOYSA-N,CCCn1cc(CN2CCCN(c3ncnc4scc(C)c34)CC2)cn1
OCNT-2317170,YJOJLVRDJYKCNH-UHFFFAOYSA-N,Cn1cc(C(=O)NCC2CCN(c3ccncc3)CC2)c2ccccc21
OCNT-2317171,NGTSBRMBKVYBED-UHFFFAOYSA-N,Cc1nn(-c2ccccc2)c(C)c1CNc1cccc(OCC(N)=O)c1
OCNT-2317181,CGTNELINAFTBOA-UHFFFAOYSA-N,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1
OCNT-2317204,QDQYRQVQOSZPRQ-UHFFFAOYSA-N,Cn1cnc2c(c1=O)CCN(C(=O)NC1CCCc3c(F)cc(Cl)cc31)C2
OCNT-2317207,SBRNEVNAKYTEQV-UHFFFAOYSA-N,Cc1cc(C(=O)NC2CCN(c3ccccn3)C2)ncn1
OCNT-2317216,LIVJZDMANQVUDP-UHFFFAOYSA-N,O=C(CCn1ccnn1)N1CCCC1CCc1ccccc1
OCNT-2317220,HYZUFGFQMUOIJF-UHFFFAOYSA-N,COc1ccc2[nH]cc(CC(=O)N3CCCC3C(=O)Nc3nccs3)c2c1
OCNT-2317252,UTTDKKQDHATASO-UHFFFAOYSA-N,Cc1cc(C(=O)NCc2cccnc2-n2ccnc2)c2c(C)noc2n1
OCNT-2317263,GZGKRCBJVUVISK-UHFFFAOYSA-N,CC(C)(C)n1cc(CN2CCC(C(=O)N3CCc4ccccc43)CC2)cn1
OCNT-2317281,RFABKPISPKENOC-UHFFFAOYSA-N,CC(C)(C)n1cc(C(=O)N2CCOc3cc(Cl)c(Cl)cc32)nn1
OCNT-2317282,WYQJUGXXFFDBFP-UHFFFAOYSA-N,COC(C)c1noc(CN2CCC(COc3ccccc3)CC2)n1
OCNT-2317285,ZYGIEWYSBUXBOA-UHFFFAOYSA-N,O=C(CCc1ccncc1)N1CCC(Cc2ccccc2)C1
OCNT-2317295,LWUJMSUADQVSHD-UHFFFAOYSA-N,O=C(O)CN(C1CCC1)S(=O)(=O)c1cccc2c1OCCO2
OCNT-2317316,HXTZWUVDAMAHMH-UHFFFAOYSA-N,O=C(c1cc(F)ccc1F)N1CCC(Cc2cccnc2)CC1
OCNT-2317331,JQXBWGKXKGRNEM-UHFFFAOYSA-N,CC1(C)CC(NC(=O)Nc2ccn(CC(F)(F)F)n2)c2ccccc21
OCNT-2317338,LUIQXOKUNHJUSI-UHFFFAOYSA-N,COC(=O)C1CCn2c(CCCOc3ccc(Cl)cc3C)nnc2C1
OCNT-2317340,UBQFGIHFQCAKOP-UHFFFAOYSA-N,O=C(CN1CCCS1(=O)=O)NCC1Cc2ccccc2O1
OCNT-2317346,GWBBYACWVZJDHF-UHFFFAOYSA-N,Cc1cc(-c2noc(C(C)N3CCC(C)C(n4ccnc4)C3)n2)ccc1F
OCNT-2317347,BYQXMJFFQMJEPC-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(NC(=O)NCC2CCN(c3ccc(F)cc3)C2)c1
OCNT-2317363,BJXMAUKDMFDOBJ-UHFFFAOYSA-N,Cc1noc(C2CCCN(CCc3ccc(F)c(F)c3)C2)n1
OCNT-2317386,DLRFNZBVVYAGCE-UHFFFAOYSA-N,Cc1ccoc1C(=O)N1CCCCC1c1nc(-c2ccccc2)c[nH]1
OCNT-2317449,WPIPWESKVFABQC-UHFFFAOYSA-N,CC(O)(Cn1ccccc1=O)C(=O)N1CCc2ccc(Cl)cc2C1
OCNT-2317471,GJXZQMFHDZQUFG-STQMWFEESA-N,CCC1(C)CN(C(=O)NC[C@]23CNC[C@@]2(C(F)(F)F)C3)C1
OCNT-2317493,DOLLPRXGPWPBSF-UHFFFAOYSA-N,CC(C)(C)c1cc(Cn2cc(CN3Cc4ccccc4C3)nn2)no1
OCNT-2317505,NHUSIRABIVGDSH-UHFFFAOYSA-N,Cc1c(C(=O)N(C)Cc2ccc(F)c(Cl)c2)ccc2cncn12
OCNT-2317520,LTUCBBUWUBLJCT-UHFFFAOYSA-N,O=C(NC1CCN(c2cccnn2)CC1)N1CCc2c(F)ccc(F)c2C1
OCNT-2317521,VCCHGKDAEXTHKW-UHFFFAOYSA-N,O=C(Cn1cc(C(O)c2ccc(F)cc2)nn1)NC1CCCCC1
OCNT-2317589,PIDYXGYPPPDVSK-UHFFFAOYSA-N,O=C(NCC1CCOc2ccccc21)N1CCOC(c2ccccc2F)C1
OCNT-2317597,BRLQLLYRNCGYQA-UHFFFAOYSA-N,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F
OCNT-2317609,LAHOEQWHOHUDPV-XPUUQOCRSA-N,COc1c(C(=O)N[C@H]2C[C@H](C)S(=O)(=O)c3sccc32)[nH]c(=O)[nH]c1=O
OCNT-2317641,MWBQPWYUYIBGDJ-UHFFFAOYSA-N,Cc1nn(-c2ccccc2)cc1NCC(=O)N1CCC2(CC1)OCCO2
OCNT-2317654,YPMXQDDNHLQSDB-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(O)CN2CCC(C(O)c3ccccc3)CC2)cc1
OCNT-2317655,PPBPKFPLNHJZQP-UHFFFAOYSA-N,COc1ccc(C)cc1S(=O)(=O)N1CC(O)CC1c1ccc(F)cc1
OCNT-2317667,XFLKWYMYPBGZDG-UHFFFAOYSA-N,Cn1ncc2c1CC(C(=O)N1CCN(c3cncc(F)c3)CC1)CC2
OCNT-2317671,TVFLKHRRTFZHMJ-UHFFFAOYSA-N,Nc1nnc(CCNC(=O)Nc2nc3c(s2)CCCC3)o1
OCNT-2317673,GFMXIBGNFZXSSH-AWEZNQCLSA-N,c1ccc(OC[C@@H]2CCCN2c2nccc3nccnc23)cc1
OCNT-2317690,NTFPMYZCRLAQNU-UHFFFAOYSA-N,O=C(CCc1ccccc1)N1CCCN(C(=O)C2COc3ccccc32)CC1
OCNT-2317717,NCTLRULTXWYPMC-UHFFFAOYSA-N,Cc1c[nH]c(-c2ccccc2NC(=O)c2cc(C(N)=O)co2)n1
OCNT-2317719,IWFPOYLMDJDZHA-CYBMUJFWSA-N,Cc1cccc(C)c1OCC(=O)N[C@H](Cc1c[nH]cn1)C(=O)O
OCNT-2317738,ZSNITEJMAJILMZ-UHFFFAOYSA-N,Brc1ccc(C2(CNC(c3cccnc3)c3ncc[nH]3)CCOCC2)cc1
OCNT-2317749,RXKVFHONEONTJU-UHFFFAOYSA-N,COc1ncc(C(=O)N2CCC2c2cccc(F)c2)cc1Cl
OCNT-2317750,BLSSOUSOURPNPD-UHFFFAOYSA-N,COCCC(=O)N1CCN(C(C)C(=O)N2CCCCC2)CC1
OCNT-2317761,JMXRCYKGNHZSPJ-UHFFFAOYSA-N,O=C(Nc1cccc(-c2cn[nH]c2)c1)c1cnc2cn[nH]c2c1
OCNT-2317762,YOAQHNSVDHIMRD-UHFFFAOYSA-N,Cc1nc(C2CN(c3nc4ccccc4n4cncc34)C2)n[nH]1
OCNT-2317811,RDGKSCRDHZDING-UHFFFAOYSA-N,COc1cc2c(cc1OC)CN(Cc1cc(C(F)(F)F)[nH]n1)CC2
OCNT-2317813,OVLHSAROUBUOGS-UHFFFAOYSA-N,CCc1nc(NCC2(O)CCC(F)(F)CC2)c2ccsc2n1
OCNT-2317818,CPILBGUKHQTHAL-UHFFFAOYSA-N,CCOc1ccc(CNC(=O)N2CCC(n3ccnc3)CC2)cc1
OCNT-2317832,OTSKWPLKWNHXNG-UHFFFAOYSA-N,Cc1oc2ccccc2c1C(=O)N1CCC(Cc2nc3ccccc3[nH]2)CC1
OCNT-2317846,UTVVBMSWJXFZIO-UHFFFAOYSA-N,CCNc1cc(CNC(=O)Nc2ccncc2C)ccn1
OCNT-2317868,LAFOGORSVWQSJI-UHFFFAOYSA-N,Cc1cnn(C2CCN(C(=O)c3cc(-c4ccccc4)no3)C2)c1
OCNT-2317887,CJFRLVSASAMBRI-UHFFFAOYSA-N,Cc1ccc(F)c2c1CCCN2C(=O)c1nc(-c2cnn(C)c2)oc1C
OCNT-2317895,CWBRZGJTIAQEGN-UHFFFAOYSA-N,CN(Cc1nccn1C(F)F)C(=O)NCC1(N2CCOCC2)CCCCC1
OCNT-2317916,OHJTXRFTXHDJSZ-UHFFFAOYSA-N,COc1ccc(NC(=O)CN2CCC(Cc3cccnc3)CC2)cc1OC
OCNT-2317931,LOCCFUQBAHYDIZ-UHFFFAOYSA-N,O=C(O)CC1(NC(=O)c2cc(-c3ccccc3)ns2)CCOCC1
OCNT-2317940,LCRMGOKGLDCROM-UHFFFAOYSA-N,CCn1ncc2c(=O)n(CC3CCC(c4ccccc4)CC3)cnc21
OCNT-2317951,HCERZQWQSYZVFX-AWEZNQCLSA-N,CN(C)C(=O)[C@@H]1CCCN1c1nc(-c2ccccc2C(F)(F)F)cs1
OCNT-2317954,AECHNCUKRVJPMR-UHFFFAOYSA-N,O=C(Nc1ncc(CCO)s1)c1cccc(Cn2ccnc2)c1
OCNT-2317968,JRLDABZBMFCURG-UHFFFAOYSA-N,CN(C)c1noc(CNC(=O)N2CCC(NC(=O)c3ccccc3)CC2)n1
OCNT-2317979,GDPHPXILXSNLGE-UHFFFAOYSA-N,CSc1cc2c(cc1NC(=O)N1CCCC3(CCOCC3)C1)OCCO2
OCNT-2317983,VRWZGQHEAVYSMP-UHFFFAOYSA-N,CC(Oc1ccccc1)c1nc(-c2ccccc2OC(F)(F)F)no1
OCNT-2317986,FHXLUKSIGDILGD-UHFFFAOYSA-N,Cc1cc(C)cc(Cc2noc(C(C)NS(C)(=O)=O)n2)c1
OCNT-2317990,GGVQQOGVQIQAAR-UHFFFAOYSA-N,COc1ncccc1C(=O)NC1(c2ccccc2F)CC1
OCNT-2318008,MZCSBMOLDFPPDR-UHFFFAOYSA-N,Cn1c(-c2nc(C3(c4ccc(F)cc4)CCC3)no2)cccc1=O
OCNT-2318014,XZUOPKZBRIBBTC-UHFFFAOYSA-N,Cc1cc(N2CCC(Nc3ccc(C(=O)NC4CCCC4)cc3C)C2=O)n(C)n1
OCNT-2318022,NGLQWYBBWZPWAG-UHFFFAOYSA-N,CNC(=O)c1ccc(CN(C)C(=O)NC2CCCN(c3cccc(F)c3)C2)cc1
OCNT-2318037,QGTCUSWJSRWNHW-UHFFFAOYSA-N,COc1ccc(C(=O)N2CCC(Cn3cncn3)CC2)cn1
OCNT-2318057,BAJXDLICMYECHQ-UHFFFAOYSA-N,Cc1cc(NC(=O)CCc2c[nH]nn2)cnc1N1CCCCC1C
OCNT-2318058,LHKPZQCRTJSJBZ-UHFFFAOYSA-N,O=C(OCc1ccccc1)N1CCN(c2cc(-c3ccccc3)nc3ncnn23)CC1
OCNT-2318059,LGBXJZIKTPOPEY-UHFFFAOYSA-N,CCOc1ccc(NS(=O)(=O)c2ccc(C)cc2C)cc1OCC
OCNT-2318060,BQDVZEIIVADUJR-UHFFFAOYSA-N,CC(=O)N1CCc2ccccc2C1CC(=O)NC1CCN(c2cc(C)nc(C)n2)CC1
OCNT-2318103,SFHLFNWOCGHDOA-UHFFFAOYSA-N,CC(C)c1nccc(N2CCN(c3cnccn3)C(C)C2)n1
OCNT-2318114,CHGWIMCJKOUHGM-UHFFFAOYSA-N,CC(CN1CCOCC1)NC(=O)c1cccnc1C(F)(F)F
OCNT-2318130,MVJRPLRVGMQACD-UHFFFAOYSA-N,O=C(Cc1cccc(F)c1)NCC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1
OCNT-2318175,CLGIMEFNCIRTPK-UHFFFAOYSA-N,CN(Cc1cc2ccccc2[nH]1)C(=O)c1ccc(N2CCCC(C(N)=O)C2)cc1
OCNT-2318207,JGGPCIRSTZSSMU-UHFFFAOYSA-N,O=C1CC(c2ccccc2)N(Cc2cnnn2-c2ccccc2)CCN1
OCNT-2318242,ZHIHTRGKAIBXBP-UHFFFAOYSA-N,CC1(C)CN(S(=O)(=O)CCn2cnnn2)C1c1ccccc1
OCNT-2318243,FPLPOQIKBRHTGT-UHFFFAOYSA-N,O=C(c1cnn(-c2ccccc2)n1)N1CCc2ccncc21
OCNT-2318253,XDVGRJCMNYKMJE-DLBZAZTESA-N,COc1ccc(CN(C)C(=O)N[C@@H]2C[C@H]2c2ccc(F)cc2)cc1OC
OCNT-2318261,DYGIIYMCZAKMPG-UHFFFAOYSA-N,CC1(C)CN(c2cc(-c3ccccc3)nc3ncnn23)CC2(CCOC2)O1
OCNT-2318277,KSDJFGQHRCKMIH-OAHLLOKOSA-N,Cc1nn(-c2ccccn2)c(C)c1CNC[C@H]1CCCN1S(C)(=O)=O
OCNT-2318286,IWZLNPIFCWXPLP-UHFFFAOYSA-N,CC1(c2ccccc2)CCCN(C(=O)c2ccc(-c3nnn[nH]3)cn2)CC1
OCNT-2318290,ZQHUBTBJNOFDIR-UHFFFAOYSA-N,Cc1cnccc1OC1CCN(C(=O)NC2CCOC3(CCOCC3)C2)CC1
OCNT-2318294,WERKMJOGKJEZGI-UHFFFAOYSA-N,CC(C)c1ccc(OCC(=O)Nc2ccc(OC3COC3)cc2)cc1
OCNT-2318329,RNMDHLPABCGGFP-UHFFFAOYSA-N,O=C(CCN1CCOCC1)Nc1cccc(CNCc2c[nH]nc2-c2ccc3c(c2)OCO3)c1
OCNT-2318351,CCXULBUUIBWSSY-UHFFFAOYSA-N,O=C1CCCN1Cc1ccc(Nc2nccc(Oc3ccccc3)n2)cc1
OCNT-2318364,PEOQYHHOEUVRKO-UHFFFAOYSA-N,FC(F)(F)c1ncccc1-c1nc(-c2ccccn2)no1
OCNT-2318369,ZGVBQHVFIPSHHN-GOSISDBHSA-N,O=C(Cc1c[nH]c2cnccc12)NC[C@@H](O)CN1CCc2ccccc2C1
OCNT-2318394,JVVLSCNLUICXDH-UHFFFAOYSA-N,N#Cc1ccnnc1N1CCCC(c2c[nH]c3ncccc23)C1
OCNT-2318395,HIXHOKUXAQVXNT-UHFFFAOYSA-N,CC(C)(C)n1nc(C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)cc1C1CC1
OCNT-2318397,IYDFTEKHSVJCIL-UHFFFAOYSA-N,CC1CN(C(=O)c2cc(C(F)F)ncn2)CCN1c1ccncc1
OCNT-2318420,YJRZDAXNMXGWAN-UHFFFAOYSA-N,Cn1nccc1-c1n[nH]cc1C(=O)NCCN1CCc2ccccc2C1
OCNT-2318463,PVCJAHQCQKVCAF-UHFFFAOYSA-N,CC1CCN(C(=O)Nc2c[nH]nc2-c2nccs2)CC1C(=O)O
OCNT-2318487,KMEXCRYMZXZMKV-UHFFFAOYSA-N,Cc1cccc(C(NC(=O)N2CCNC(=O)C2C)c2cccc(C)c2)c1
OCNT-2318512,DXYZQPFEVYKJRQ-UHFFFAOYSA-N,Cc1cc(NS(=O)(=O)c2cc(C)c(F)c(C)c2)n(-c2ccc([N+](=O)[O-])cc2)n1
OCNT-2318522,VNHATLSVIPZWCF-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1F)N1CCC(C2OCCO2)C1
OCNT-2318529,ROJMQXCYXDRWHC-UHFFFAOYSA-N,CC(C)Oc1ccccc1CC(=O)NC1CCN(Cc2ccccc2)C1=O
OCNT-2318536,KXNLLVASRWGPAE-CHWSQXEVSA-N,CS(=O)(=O)c1cc(CNC(=O)[C@@H]2C[C@H]2c2ccc(Cl)s2)cc(C(F)(F)F)c1
OCNT-2318549,TWIRHCAHDDBYNY-UHFFFAOYSA-N,COc1ccc(Nc2ncnc3[nH]ncc23)cc1OCC(F)(F)F
OCNT-2318583,LRWJIQBFQXCVOD-UHFFFAOYSA-N,O=C1Cc2cc(S(=O)(=O)Nc3ccc(-n4cncn4)cc3)c(Cl)cc2N1
OCNT-2318618,FBIXRJHKNHRXFQ-UHFFFAOYSA-N,COc1cc2c(cc1C)CN(c1nnc(-c3cc(C)nc4[nH]cnc34)n1C)CC2
OCNT-2318628,SSTBQYZOJAYQSM-UHFFFAOYSA-N,CCS(=O)(=O)N1CCC(c2ccccc2)(c2nc(Cc3cnc(C4CC4)o3)no2)CC1
OCNT-2318639,MNPGBPBPRIRZDE-UHFFFAOYSA-N,COc1ccc(C2CCCCCN2C(=O)Nc2cc(N(C)C)ncn2)cc1
OCNT-2318659,YKAIMSBMSJLSGC-YTPLPTRZSA-N,CC(C)(C)[C@@H]1OCC[C@H]1c1noc(C2OCCc3ccccc32)n1
OCNT-2318675,SKJNEGPDPYJBMI-UHFFFAOYSA-N,Cn1c(-c2cn(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)nn2)nc2ccccc21
OCNT-2328323,XYCMOTOFHFTUIU-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl
OCNT-2328326,VYQNWZOUAUKGHI-UHFFFAOYSA-N,Oc1ccc(OCc2ccccc2)cc1
OCNT-2328329,INDBQLZJXZLFIT-UHFFFAOYSA-N,COc1cc(NC(C)CCCN)c2ncccc2c1
OCNT-2328330,CPEUVMUXAHMANV-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1
OCNT-2328331,GJSURZIOUXUGAL-UHFFFAOYSA-N,Clc1cccc(Cl)c1NC1=NCCN1
OCNT-2328344,TTWJBBZEZQICBI-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
OCNT-2328376,KNHUKKLJHYUCFP-UHFFFAOYSA-N,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
OCNT-2328380,AZFLJNIPTRTECV-FUMNGEBKSA-N,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
OCNT-2328402,KSGXQBZTULBEEQ-UHFFFAOYSA-N,CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
OCNT-2328420,RHDJRPPFURBGLQ-UHFFFAOYSA-N,Cc1cccc(Cc2c[nH]cn2)c1C
OCNT-2328449,HTQMVQVXFRQIKW-UHFFFAOYSA-N,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
OCNT-2328485,REYFJDPCWQRWAA-UHFFFAOYSA-N,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
OCNT-2328496,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
OCNT-2328518,OOGJQPCLVADCPB-HXUWFJFHSA-N,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
OCNT-2328533,CBEQULMOCCWAQT-WOJGMQOQSA-N,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
OCNT-2328558,RDOIQAHITMMDAJ-UHFFFAOYSA-N,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
OCNT-2328583,VLPIATFUUWWMKC-UHFFFAOYSA-N,Cc1cccc(C)c1OCC(C)N
OCNT-2328648,JAUOIFJMECXRGI-UHFFFAOYSA-N,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
OCNT-2328663,SPIUTQOUKAMGCX-UHFFFAOYSA-N,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
OCNT-2328691,GIKNHHRFLCDOEU-UHFFFAOYSA-N,CC(N)Cc1ccc(O)cc1
OCNT-2328714,QVYRGXJJSLMXQH-UHFFFAOYSA-N,Cc1ccccc1C(OCCN(C)C)c1ccccc1
OCNT-2328731,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
OCNT-2328745,NIVZHWNOUVJHKV-UHFFFAOYSA-N,CN=C(NC)NCc1ccccc1
OCNT-2328753,OBWASQILIWPZMG-QZMOQZSNSA-N,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
OCNT-2328767,DBEPLOCGEIEOCV-WSBQPABSSA-N,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
OCNT-2328781,MJIHNNLFOKEZEW-UHFFFAOYSA-N,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
OCNT-2328788,VGKDLMBJGBXTGI-SJCJKPOMSA-N,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
OCNT-2328794,MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O
OCNT-2328798,NUVBSKCKDOMJSU-UHFFFAOYSA-N,CCOC(=O)c1ccc(O)cc1
OCNT-2328820,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1
OCNT-2328824,VDNLFJGJEQUWRB-UHFFFAOYSA-N,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12
OCNT-2328835,MBUVEWMHONZEQD-UHFFFAOYSA-N,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
OCNT-2328839,WSEQXVZVJXJVFP-FQEVSTJZSA-N,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
OCNT-2328849,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,CC(O)C(=O)O
OCNT-2328857,YQGDEPYYFWUPGO-UHFFFAOYSA-N,NCC(O)CC(=O)O
OCNT-2328864,ZEUITGRIYCTCEM-KRWDZBQOSA-N,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
OCNT-2328892,XUIIKFGFIJCVMT-LBPRGKRZSA-M,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-]
OCNT-2328916,ABJKWBDEJIDSJZ-UHFFFAOYSA-N,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
OCNT-2328938,WUZYKBABMWJHDL-UHFFFAOYSA-N,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1
OCNT-2328950,OUBMGJOQLXMSNT-UHFFFAOYSA-N,CC(C)Nc1ccc(Nc2ccccc2)cc1
OCNT-2328955,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
OCNT-2328993,RDJGLLICXDHJDY-UHFFFAOYSA-N,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
OCNT-2395287,RJJZTKVXXCCXQF-UHFFFAOYSA-N,CCn1nccc1C(=O)N1CCN(C2CC2)c2c(C)cccc21
OCNT-2395290,UDVCSWPMFIKVAP-UHFFFAOYSA-N,CC(C)(C(N)=O)N1CCN(C(=O)Cn2ncc(=O)c3ccccc32)CC1
OCNT-2395291,BGJFRMNKWBUDET-UHFFFAOYSA-N,O=C(c1ccncc1)N1CCn2cccc2C1c1ccccc1
OCNT-2395293,XOXUUFNTCJYHHW-UHFFFAOYSA-N,CC(NC(=O)c1cc(C(C)(C)C)n2ncnc2n1)c1cncc(F)c1
OCNT-2395309,TXJZXCYMSCFYJB-UHFFFAOYSA-N,O=S(=O)(Nc1nccnc1C1CC1)c1cnn(C2CCC2)c1
OCNT-2395315,YFEAWONHDZRTON-UHFFFAOYSA-N,COCc1nn(C)cc1C(=O)Nc1nn(Cc2ccccc2F)cc1Br
