inchikey,isoform,max_response,n_replicates_eff
ADDCDDPNHJPLRL-UHFFFAOYSA-N,CYP2C9,-77.7276,1
ADDCDDPNHJPLRL-UHFFFAOYSA-N,CYP2D6,-21.4185,1
ADDCDDPNHJPLRL-UHFFFAOYSA-N,CYP3A4,-73.9833,1
ADDQUXPFJFWRFB-UHFFFAOYSA-N,CYP1A2,-113.0,1
ADDQUXPFJFWRFB-UHFFFAOYSA-N,CYP2C9,-19.53,1
ADDQUXPFJFWRFB-UHFFFAOYSA-N,CYP2D6,-86.19,1
ADDQUXPFJFWRFB-UHFFFAOYSA-N,CYP3A4,-97.4949,1
ADDTWEXIYFUECG-JVWAILMASA-N,CYP1A2,-57.2667,1
ADDTWEXIYFUECG-JVWAILMASA-N,CYP2C9,-87.3059,1
ADDTWEXIYFUECG-JVWAILMASA-N,CYP2D6,-19.5137,1
ADDTWEXIYFUECG-JVWAILMASA-N,CYP3A4,23.2743,1
ADEAVHOROOIQPD-BMWMMMPHSA-N,CYP1A2,-90.9271,1
ADEAVHOROOIQPD-BMWMMMPHSA-N,CYP2C9,-72.2139,1
ADEAVHOROOIQPD-BMWMMMPHSA-N,CYP2D6,-28.7947,1
ADEAVHOROOIQPD-BMWMMMPHSA-N,CYP3A4,-21.3127,1
ADEQPGWHCPALGB-UHFFFAOYSA-N,CYP1A2,-27.87,1
ADEQPGWHCPALGB-UHFFFAOYSA-N,CYP2C9,4.389,1
ADEQPGWHCPALGB-UHFFFAOYSA-N,CYP2D6,1.207,1
ADEQPGWHCPALGB-UHFFFAOYSA-N,CYP3A4,-19.2531,1
ADESGXWSHWCJOO-UHFFFAOYSA-N,CYP1A2,-109.766,1
ADESGXWSHWCJOO-UHFFFAOYSA-N,CYP2C9,-37.647,1
ADESGXWSHWCJOO-UHFFFAOYSA-N,CYP2D6,-16.8864,1
ADESGXWSHWCJOO-UHFFFAOYSA-N,CYP3A4,-8.2082,1
ADHJEYRXYABXKK-UHFFFAOYSA-N,CYP1A2,-110.7,1
ADHJEYRXYABXKK-UHFFFAOYSA-N,CYP2C9,0.6945,1
ADHJEYRXYABXKK-UHFFFAOYSA-N,CYP2D6,0.886,1
ADHJEYRXYABXKK-UHFFFAOYSA-N,CYP3A4,-89.4283,1
ADJGBTLTNFWJTN-UHFFFAOYSA-N,CYP1A2,-41.9462,1
ADJGBTLTNFWJTN-UHFFFAOYSA-N,CYP2C9,-81.4915,1
ADJGBTLTNFWJTN-UHFFFAOYSA-N,CYP2D6,9.5745,1
ADJGBTLTNFWJTN-UHFFFAOYSA-N,CYP3A4,145.764,1
ADKFVONVCIXICR-MLGOLLRUSA-N,CYP1A2,-31.05,1
ADKFVONVCIXICR-MLGOLLRUSA-N,CYP2C9,1.143,1
ADKFVONVCIXICR-MLGOLLRUSA-N,CYP2D6,14.73,1
ADKFVONVCIXICR-MLGOLLRUSA-N,CYP3A4,-24.708,1
ADMSDLLUNMZJJE-UHFFFAOYSA-N,CYP1A2,-50.76,1
ADMSDLLUNMZJJE-UHFFFAOYSA-N,CYP2C9,-55.3271,1
ADMSDLLUNMZJJE-UHFFFAOYSA-N,CYP2D6,-3.1379,1
ADMSDLLUNMZJJE-UHFFFAOYSA-N,CYP3A4,-74.7831,1
ADNFPHDFCQHUOV-XGQLODEDSA-N,CYP1A2,27.27,1
ADNFPHDFCQHUOV-XGQLODEDSA-N,CYP2C9,-30.5,1
ADNFPHDFCQHUOV-XGQLODEDSA-N,CYP2D6,0.0192,1
ADNFPHDFCQHUOV-XGQLODEDSA-N,CYP3A4,-79.6914,1
ADPBKBWSXISJJW-UHFFFAOYSA-N,CYP1A2,-16.72,1
ADPBKBWSXISJJW-UHFFFAOYSA-N,CYP2C9,-2.257,1
ADPBKBWSXISJJW-UHFFFAOYSA-N,CYP2D6,-14.15,1
ADPBKBWSXISJJW-UHFFFAOYSA-N,CYP3A4,206.178,1
ADRKNMFWVBCDEF-UHFFFAOYSA-N,CYP1A2,31.91,1
ADRKNMFWVBCDEF-UHFFFAOYSA-N,CYP2C9,46.63,1
ADRKNMFWVBCDEF-UHFFFAOYSA-N,CYP2D6,11.29,1
ADRKNMFWVBCDEF-UHFFFAOYSA-N,CYP3A4,-1.4026,1
ADRRQBXHLSABPX-UHFFFAOYSA-N,CYP1A2,-4.3212,1
ADRRQBXHLSABPX-UHFFFAOYSA-N,CYP2C9,25.8267,1
ADRRQBXHLSABPX-UHFFFAOYSA-N,CYP2D6,-12.0913,1
ADRRQBXHLSABPX-UHFFFAOYSA-N,CYP3A4,-25.3751,1
ADUHAEBXPKBNDK-XTCPKQBVSA-N,CYP1A2,-24.74,1
ADUHAEBXPKBNDK-XTCPKQBVSA-N,CYP2C9,-8.012,1
ADUHAEBXPKBNDK-XTCPKQBVSA-N,CYP2D6,3.847,1
ADUHAEBXPKBNDK-XTCPKQBVSA-N,CYP3A4,-15.264,1
ADVPTQAUNPRNPO-REOHCLBHSA-N,CYP1A2,-13.16,1
ADVPTQAUNPRNPO-REOHCLBHSA-N,CYP2C9,-5.612,1
ADVPTQAUNPRNPO-REOHCLBHSA-N,CYP2D6,10.81,1
ADVPTQAUNPRNPO-REOHCLBHSA-N,CYP3A4,-3.7356,1
ADWRBJOJHVJCPG-UHFFFAOYSA-N,CYP1A2,-7.0995,1
ADWRBJOJHVJCPG-UHFFFAOYSA-N,CYP2C9,-103.424,1
ADWRBJOJHVJCPG-UHFFFAOYSA-N,CYP2D6,-39.7943,1
ADWRBJOJHVJCPG-UHFFFAOYSA-N,CYP3A4,-96.3607,1
ADYPXRFPBQGGAH-ITGAKCKCSA-N,CYP1A2,-12.56,1
ADYPXRFPBQGGAH-ITGAKCKCSA-N,CYP2C9,-72.55,1
ADYPXRFPBQGGAH-ITGAKCKCSA-N,CYP2D6,-43.66,1
ADYPXRFPBQGGAH-ITGAKCKCSA-N,CYP3A4,-85.11,1
ADZDURRKDMPRIO-ZBJSNUHESA-N,CYP1A2,-11.6362,1
ADZDURRKDMPRIO-ZBJSNUHESA-N,CYP2C9,-38.2791,1
ADZDURRKDMPRIO-ZBJSNUHESA-N,CYP2D6,0.6497,1
ADZDURRKDMPRIO-ZBJSNUHESA-N,CYP3A4,-71.9215,1
ADZIFSDZYDYNQJ-UHFFFAOYSA-N,CYP1A2,-22.293,1
ADZIFSDZYDYNQJ-UHFFFAOYSA-N,CYP2C9,-117.187,1
ADZIFSDZYDYNQJ-UHFFFAOYSA-N,CYP2D6,-7.8846,1
ADZIFSDZYDYNQJ-UHFFFAOYSA-N,CYP3A4,-89.0724,1
ADZYJHMZOKZOSJ-UHFFFAOYSA-N,CYP1A2,-64.8209,1
ADZYJHMZOKZOSJ-UHFFFAOYSA-N,CYP2C9,-85.3949,1
ADZYJHMZOKZOSJ-UHFFFAOYSA-N,CYP2D6,-17.7509,1
ADZYJHMZOKZOSJ-UHFFFAOYSA-N,CYP3A4,-89.7204,1
AEAHYOFRSUJAJS-UHFFFAOYSA-N,CYP1A2,-105.4,1
AEAHYOFRSUJAJS-UHFFFAOYSA-N,CYP2C9,-89.78,1
AEAHYOFRSUJAJS-UHFFFAOYSA-N,CYP2D6,-98.26,1
AEAHYOFRSUJAJS-UHFFFAOYSA-N,CYP3A4,-68.7232,1
AEAODVVSZXSGPA-UHFFFAOYSA-N,CYP1A2,-59.08,1
AEAODVVSZXSGPA-UHFFFAOYSA-N,CYP2C9,-24.8,1
AEAODVVSZXSGPA-UHFFFAOYSA-N,CYP2D6,-19.21,1
AEAODVVSZXSGPA-UHFFFAOYSA-N,CYP3A4,-86.0666,1
AEAWUUSSBHHSNE-KUVYRUGBSA-N,CYP1A2,-27.57,1
AEAWUUSSBHHSNE-KUVYRUGBSA-N,CYP2C9,-2.902,1
AEAWUUSSBHHSNE-KUVYRUGBSA-N,CYP2D6,8.805,1
AEAWUUSSBHHSNE-KUVYRUGBSA-N,CYP3A4,-4.5216,1
AEBZWSYXKVQGPW-UHFFFAOYSA-N,CYP1A2,-35.0619,1
AEBZWSYXKVQGPW-UHFFFAOYSA-N,CYP2C9,-30.0194,1
AEBZWSYXKVQGPW-UHFFFAOYSA-N,CYP2D6,-40.0421,1
AEBZWSYXKVQGPW-UHFFFAOYSA-N,CYP3A4,-97.1612,1
AEFPCFUCFQBXDQ-PBWFPOADSA-N,CYP1A2,-6.556,1
AEFPCFUCFQBXDQ-PBWFPOADSA-N,CYP2C9,21.62,1
AEFPCFUCFQBXDQ-PBWFPOADSA-N,CYP2D6,-74.98,1
AEFPCFUCFQBXDQ-PBWFPOADSA-N,CYP3A4,-8.3906,1
AEGHTOQCTCAWMW-UHFFFAOYSA-N,CYP1A2,-53.0807,1
AEGHTOQCTCAWMW-UHFFFAOYSA-N,CYP2C9,-79.2378,1
AEGHTOQCTCAWMW-UHFFFAOYSA-N,CYP2D6,19.1205,1
AEGHTOQCTCAWMW-UHFFFAOYSA-N,CYP3A4,-50.4501,1
AEJOEPSMZCEYJN-HXUWFJFHSA-N,CYP1A2,-46.18,1
AEJOEPSMZCEYJN-HXUWFJFHSA-N,CYP2C9,-88.74,1
AEJOEPSMZCEYJN-HXUWFJFHSA-N,CYP2D6,-99.2,1
AEJOEPSMZCEYJN-HXUWFJFHSA-N,CYP3A4,-80.8534,1
AEKGQMQAJSKLIX-UHFFFAOYSA-N,CYP1A2,-68.8429,1
AEKGQMQAJSKLIX-UHFFFAOYSA-N,CYP2C9,-95.1033,1
AEKGQMQAJSKLIX-UHFFFAOYSA-N,CYP2D6,-16.9112,1
AEKGQMQAJSKLIX-UHFFFAOYSA-N,CYP3A4,-104.157,1
AEKWYFFLXFCONP-UHFFFAOYSA-N,CYP1A2,-13.4403,1
AEKWYFFLXFCONP-UHFFFAOYSA-N,CYP2C9,-94.6183,1
AEKWYFFLXFCONP-UHFFFAOYSA-N,CYP2D6,3.4317,1
AEKWYFFLXFCONP-UHFFFAOYSA-N,CYP3A4,-6.0026,1
AELCINSCMGFISI-DTWKUNHWSA-N,CYP1A2,-60.45,1
AELCINSCMGFISI-DTWKUNHWSA-N,CYP2C9,-52.07,1
AELCINSCMGFISI-DTWKUNHWSA-N,CYP2D6,-43.64,1
AELCINSCMGFISI-DTWKUNHWSA-N,CYP3A4,-31.7815,1
AELCINSCMGFISI-IUCAKERBSA-N,CYP1A2,-65.17,1
AELCINSCMGFISI-IUCAKERBSA-N,CYP2C9,-51.36,1
AELCINSCMGFISI-IUCAKERBSA-N,CYP2D6,-45.22,1
AELCINSCMGFISI-IUCAKERBSA-N,CYP3A4,-18.4967,1
AELMNLIYFALJIR-UHFFFAOYSA-N,CYP1A2,-114.1,1
AELMNLIYFALJIR-UHFFFAOYSA-N,CYP2C9,-20.84,1
AELMNLIYFALJIR-UHFFFAOYSA-N,CYP2D6,-95.22,1
AELMNLIYFALJIR-UHFFFAOYSA-N,CYP3A4,-80.5831,1
AENXWVPAVOKAAI-UHFFFAOYSA-N,CYP1A2,-81.13,1
AENXWVPAVOKAAI-UHFFFAOYSA-N,CYP2C9,-58.85,1
AENXWVPAVOKAAI-UHFFFAOYSA-N,CYP2D6,-49.1,1
AENXWVPAVOKAAI-UHFFFAOYSA-N,CYP3A4,-48.7543,1
AEOCXXJPGCBFJA-UHFFFAOYSA-N,CYP1A2,-52.15,1
AEOCXXJPGCBFJA-UHFFFAOYSA-N,CYP2C9,9.053,1
AEOCXXJPGCBFJA-UHFFFAOYSA-N,CYP2D6,4.508,1
AEOCXXJPGCBFJA-UHFFFAOYSA-N,CYP3A4,-22.7488,1
AEPAXENJNXMEQN-UHFFFAOYSA-N,CYP1A2,-48.47,1
AEPAXENJNXMEQN-UHFFFAOYSA-N,CYP2C9,-66.94,1
AEPAXENJNXMEQN-UHFFFAOYSA-N,CYP2D6,2.248,1
AEPAXENJNXMEQN-UHFFFAOYSA-N,CYP3A4,-74.4925,1
AEQDSZNULHIJDK-LJQANCHMSA-N,CYP1A2,-18.72,1
AEQDSZNULHIJDK-LJQANCHMSA-N,CYP2C9,-1.155,1
AEQDSZNULHIJDK-LJQANCHMSA-N,CYP2D6,-1.561,1
AEQDSZNULHIJDK-LJQANCHMSA-N,CYP3A4,-76.9015,1
AEQFSUDEHCCHBT-UHFFFAOYSA-M,CYP1A2,-4.791,1
AEQFSUDEHCCHBT-UHFFFAOYSA-M,CYP2C9,-9.807,1
AEQFSUDEHCCHBT-UHFFFAOYSA-M,CYP2D6,-0.9757,1
AEQFSUDEHCCHBT-UHFFFAOYSA-M,CYP3A4,-32.2427,1
AETKQQBRKSELEL-KHPPLWFESA-N,CYP1A2,-10.24,1
AETKQQBRKSELEL-KHPPLWFESA-N,CYP2C9,-9.146,1
AETKQQBRKSELEL-KHPPLWFESA-N,CYP2D6,-5.642,1
AETKQQBRKSELEL-KHPPLWFESA-N,CYP3A4,-15.7707,1
AETXVNCCZNCMLB-UHFFFAOYSA-N,CYP1A2,-93.2361,1
AETXVNCCZNCMLB-UHFFFAOYSA-N,CYP2C9,221.954,1
AETXVNCCZNCMLB-UHFFFAOYSA-N,CYP2D6,4.7346,1
AETXVNCCZNCMLB-UHFFFAOYSA-N,CYP3A4,0.0083,1
AEUTYOVWOVBAKS-AOOOYVTPSA-N,CYP1A2,-2.461,1
AEUTYOVWOVBAKS-AOOOYVTPSA-N,CYP2C9,42.46,1
AEUTYOVWOVBAKS-AOOOYVTPSA-N,CYP2D6,2.218,1
AEUTYOVWOVBAKS-AOOOYVTPSA-N,CYP3A4,4.9534,1
AEVXEHJXDBSFHO-UHFFFAOYSA-N,CYP1A2,5.449,1
AEVXEHJXDBSFHO-UHFFFAOYSA-N,CYP2C9,0.501,1
AEVXEHJXDBSFHO-UHFFFAOYSA-N,CYP2D6,-54.81,1
AEVXEHJXDBSFHO-UHFFFAOYSA-N,CYP3A4,-13.9054,1
AEXBGUMFZCKXCD-UHFFFAOYSA-N,CYP1A2,-71.9289,1
AEXBGUMFZCKXCD-UHFFFAOYSA-N,CYP2C9,-86.1408,1
AEXBGUMFZCKXCD-UHFFFAOYSA-N,CYP2D6,0.0718,1
AEXBGUMFZCKXCD-UHFFFAOYSA-N,CYP3A4,9.053,1
AEYJCFPXVJRTGQ-UHFFFAOYSA-N,CYP1A2,-59.8341,1
AEYJCFPXVJRTGQ-UHFFFAOYSA-N,CYP2C9,-100.356,1
AEYJCFPXVJRTGQ-UHFFFAOYSA-N,CYP2D6,-34.8847,1
AEYJCFPXVJRTGQ-UHFFFAOYSA-N,CYP3A4,-98.1685,1
AFBWSKCWGDPKFR-UHFFFAOYSA-N,CYP1A2,-87.8,1
AFBWSKCWGDPKFR-UHFFFAOYSA-N,CYP2C9,6.195,1
AFBWSKCWGDPKFR-UHFFFAOYSA-N,CYP2D6,3.795,1
AFBWSKCWGDPKFR-UHFFFAOYSA-N,CYP3A4,-39.8295,1
AFCWXHITLOTFIZ-UHFFFAOYSA-N,CYP1A2,-53.3542,1
AFCWXHITLOTFIZ-UHFFFAOYSA-N,CYP2C9,-29.1795,1
AFCWXHITLOTFIZ-UHFFFAOYSA-N,CYP2D6,1.8294,1
AFCWXHITLOTFIZ-UHFFFAOYSA-N,CYP3A4,-36.5163,1
AFGCTQNGZJQBNM-UHFFFAOYSA-N,CYP1A2,-58.7093,1
AFGCTQNGZJQBNM-UHFFFAOYSA-N,CYP2C9,-11.1669,1
AFGCTQNGZJQBNM-UHFFFAOYSA-N,CYP2D6,-65.1057,1
AFGCTQNGZJQBNM-UHFFFAOYSA-N,CYP3A4,38.5449,1
AFHWZVROVCEBMQ-UHFFFAOYSA-N,CYP1A2,-33.31,1
AFHWZVROVCEBMQ-UHFFFAOYSA-N,CYP2C9,-4.201,1
AFHWZVROVCEBMQ-UHFFFAOYSA-N,CYP2D6,-45.63,1
AFHWZVROVCEBMQ-UHFFFAOYSA-N,CYP3A4,-42.3425,1
AFIBHUSAXJIJHX-UHFFFAOYSA-N,CYP1A2,-120.4,1
AFIBHUSAXJIJHX-UHFFFAOYSA-N,CYP2C9,-57.56,1
AFIBHUSAXJIJHX-UHFFFAOYSA-N,CYP2D6,-98.4,1
AFIBHUSAXJIJHX-UHFFFAOYSA-N,CYP3A4,-100.222,1
AFIFBGJPRPVFJU-WQRHYEAKSA-N,CYP1A2,12.2775,1
AFIFBGJPRPVFJU-WQRHYEAKSA-N,CYP2C9,-73.9062,1
AFIFBGJPRPVFJU-WQRHYEAKSA-N,CYP2D6,-3.364,1
AFIFBGJPRPVFJU-WQRHYEAKSA-N,CYP3A4,-39.9196,1
AFJYDUKUWVQRMW-KBKYJPHKSA-N,CYP1A2,-10.9971,1
AFJYDUKUWVQRMW-KBKYJPHKSA-N,CYP2C9,-9.0968,1
AFJYDUKUWVQRMW-KBKYJPHKSA-N,CYP2D6,-8.7051,1
AFJYDUKUWVQRMW-KBKYJPHKSA-N,CYP3A4,-44.3787,1
AFKKHEJKOZDXPQ-VPSWNLQMSA-N,CYP1A2,-6.348,2
AFKKHEJKOZDXPQ-VPSWNLQMSA-N,CYP2C9,9.4035,2
AFKKHEJKOZDXPQ-VPSWNLQMSA-N,CYP2D6,9.1885,2
AFKKHEJKOZDXPQ-VPSWNLQMSA-N,CYP3A4,-9.8051,2
AFKPUDOAONZLNQ-UHFFFAOYSA-N,CYP1A2,5.543,1
AFKPUDOAONZLNQ-UHFFFAOYSA-N,CYP2C9,8.0627,1
AFKPUDOAONZLNQ-UHFFFAOYSA-N,CYP2D6,-48.6849,1
AFKPUDOAONZLNQ-UHFFFAOYSA-N,CYP3A4,-36.0051,1
AFMIMVZMPSWEDP-UHFFFAOYSA-N,CYP1A2,-86.9089,1
AFMIMVZMPSWEDP-UHFFFAOYSA-N,CYP2C9,-129.017,1
AFMIMVZMPSWEDP-UHFFFAOYSA-N,CYP2D6,-106.76,1
AFMIMVZMPSWEDP-UHFFFAOYSA-N,CYP3A4,-97.876,1
AFNIQYALEQCRCL-UHFFFAOYSA-N,CYP1A2,-89.6237,1
AFNIQYALEQCRCL-UHFFFAOYSA-N,CYP2C9,-104.247,1
AFNIQYALEQCRCL-UHFFFAOYSA-N,CYP2D6,-21.2764,1
AFNIQYALEQCRCL-UHFFFAOYSA-N,CYP3A4,1.5665,1
AFNJCILSBXPLAO-UHFFFAOYSA-N,CYP1A2,-21.7903,1
AFNJCILSBXPLAO-UHFFFAOYSA-N,CYP2C9,322.152,1
AFNJCILSBXPLAO-UHFFFAOYSA-N,CYP2D6,-31.7321,1
AFNJCILSBXPLAO-UHFFFAOYSA-N,CYP3A4,-41.3055,1
AFNKCFYOQROHMA-UHFFFAOYSA-N,CYP1A2,-0.9834,1
AFNKCFYOQROHMA-UHFFFAOYSA-N,CYP2C9,13.63,1
AFNKCFYOQROHMA-UHFFFAOYSA-N,CYP2D6,8.136,1
AFNKCFYOQROHMA-UHFFFAOYSA-N,CYP3A4,-14.7782,1
AFNRNLJHETZADJ-UYRXBGFRSA-N,CYP1A2,-77.7333,1
AFNRNLJHETZADJ-UYRXBGFRSA-N,CYP2C9,-73.5091,1
AFNRNLJHETZADJ-UYRXBGFRSA-N,CYP2D6,-69.8554,1
AFNRNLJHETZADJ-UYRXBGFRSA-N,CYP3A4,-88.772,1
AFNXATANNDIXLG-SFHVURJKSA-N,CYP1A2,-104.8,1
AFNXATANNDIXLG-SFHVURJKSA-N,CYP2C9,-91.32,1
AFNXATANNDIXLG-SFHVURJKSA-N,CYP2D6,-97.68,1
AFNXATANNDIXLG-SFHVURJKSA-N,CYP3A4,-68.1523,1
AFOGJAQGTIJRSW-UHFFFAOYSA-N,CYP1A2,-46.6,1
AFOGJAQGTIJRSW-UHFFFAOYSA-N,CYP2C9,-66.6077,1
AFOGJAQGTIJRSW-UHFFFAOYSA-N,CYP2D6,14.0979,1
AFOGJAQGTIJRSW-UHFFFAOYSA-N,CYP3A4,-3.0839,1
AFPABTAELLLQNH-UHFFFAOYSA-N,CYP1A2,-25.9659,1
AFPABTAELLLQNH-UHFFFAOYSA-N,CYP2C9,-102.056,1
AFPABTAELLLQNH-UHFFFAOYSA-N,CYP2D6,15.3083,1
AFPABTAELLLQNH-UHFFFAOYSA-N,CYP3A4,-73.6412,1
AFPNZEVXFINEEQ-UHFFFAOYSA-N,CYP1A2,-7.1322,1
AFPNZEVXFINEEQ-UHFFFAOYSA-N,CYP2C9,-29.4561,1
AFPNZEVXFINEEQ-UHFFFAOYSA-N,CYP2D6,-51.7661,1
AFPNZEVXFINEEQ-UHFFFAOYSA-N,CYP3A4,-28.8888,1
AFRHKCUBALGPNX-ZDUSSCGKSA-N,CYP1A2,-0.0227,1
AFRHKCUBALGPNX-ZDUSSCGKSA-N,CYP2C9,5.396,1
AFRHKCUBALGPNX-ZDUSSCGKSA-N,CYP2D6,-2.426,1
AFRHKCUBALGPNX-ZDUSSCGKSA-N,CYP3A4,-19.7144,1
AFRSAGOQRXEWNE-UHFFFAOYSA-N,CYP1A2,-8.221,1
AFRSAGOQRXEWNE-UHFFFAOYSA-N,CYP2C9,1.05,1
AFRSAGOQRXEWNE-UHFFFAOYSA-N,CYP2D6,-69.3,1
AFRSAGOQRXEWNE-UHFFFAOYSA-N,CYP3A4,-81.7406,1
AFRSTASSLOUGOV-UHFFFAOYSA-N,CYP1A2,-38.28,1
AFRSTASSLOUGOV-UHFFFAOYSA-N,CYP2C9,13.29,1
AFRSTASSLOUGOV-UHFFFAOYSA-N,CYP2D6,8.851,1
AFRSTASSLOUGOV-UHFFFAOYSA-N,CYP3A4,-11.0086,1
AFSDAYYJXYTUQX-UHFFFAOYSA-N,CYP1A2,-26.9538,1
AFSDAYYJXYTUQX-UHFFFAOYSA-N,CYP2C9,71.8229,1
AFSDAYYJXYTUQX-UHFFFAOYSA-N,CYP2D6,-7.0157,1
AFSDAYYJXYTUQX-UHFFFAOYSA-N,CYP3A4,0.2133,1
AFSJCINRPRZHCC-UHFFFAOYSA-N,CYP1A2,-65.585,1
AFSJCINRPRZHCC-UHFFFAOYSA-N,CYP2C9,41.7409,1
AFSJCINRPRZHCC-UHFFFAOYSA-N,CYP2D6,8.2644,1
AFSJCINRPRZHCC-UHFFFAOYSA-N,CYP3A4,-62.841,1
AFTFZWNUSLTQFP-UHFFFAOYSA-N,CYP1A2,-24.0253,1
AFTFZWNUSLTQFP-UHFFFAOYSA-N,CYP2C9,-8.4455,1
AFTFZWNUSLTQFP-UHFFFAOYSA-N,CYP2D6,-9.002,1
AFTFZWNUSLTQFP-UHFFFAOYSA-N,CYP3A4,5.4669,1
AFTYRGSRPBTOIY-UHFFFAOYSA-N,CYP1A2,3.6171,1
AFTYRGSRPBTOIY-UHFFFAOYSA-N,CYP2C9,-44.3894,1
AFTYRGSRPBTOIY-UHFFFAOYSA-N,CYP2D6,-12.4405,1
AFTYRGSRPBTOIY-UHFFFAOYSA-N,CYP3A4,-34.4384,1
AFUKHYIYQMQJHN-CCEZHUSRSA-N,CYP1A2,-90.3696,1
AFUKHYIYQMQJHN-CCEZHUSRSA-N,CYP2C9,-90.5043,1
AFUKHYIYQMQJHN-CCEZHUSRSA-N,CYP2D6,-18.2392,1
AFUKHYIYQMQJHN-CCEZHUSRSA-N,CYP3A4,-40.9404,1
AFVABAWOCZCCMK-YYDJUVGSSA-N,CYP1A2,-21.47,1
AFVABAWOCZCCMK-YYDJUVGSSA-N,CYP2C9,1.249,1
AFVABAWOCZCCMK-YYDJUVGSSA-N,CYP2D6,14.03,1
AFVABAWOCZCCMK-YYDJUVGSSA-N,CYP3A4,6.7641,1
AFVODXAPENRQCY-MHWRWJLKSA-N,CYP1A2,-31.2967,1
AFVODXAPENRQCY-MHWRWJLKSA-N,CYP2C9,-60.7688,1
AFVODXAPENRQCY-MHWRWJLKSA-N,CYP2D6,-9.3684,1
AFVODXAPENRQCY-MHWRWJLKSA-N,CYP3A4,-85.9054,1
AFXGTOKQHYHJBU-UHFFFAOYSA-N,CYP1A2,-53.786,1
AFXGTOKQHYHJBU-UHFFFAOYSA-N,CYP2C9,-108.542,1
AFXGTOKQHYHJBU-UHFFFAOYSA-N,CYP2D6,-39.036,1
AFXGTOKQHYHJBU-UHFFFAOYSA-N,CYP3A4,-62.3302,1
AFYZRFLOHJWLLM-XNTDXEJSSA-N,CYP1A2,-51.7729,1
AFYZRFLOHJWLLM-XNTDXEJSSA-N,CYP2C9,-74.3286,1
AFYZRFLOHJWLLM-XNTDXEJSSA-N,CYP2D6,-11.0932,1
AFYZRFLOHJWLLM-XNTDXEJSSA-N,CYP3A4,-90.8968,1
AFZDDVZZISKIDC-UHFFFAOYSA-N,CYP1A2,-84.0447,1
AFZDDVZZISKIDC-UHFFFAOYSA-N,CYP2C9,-14.7284,1
AFZDDVZZISKIDC-UHFFFAOYSA-N,CYP2D6,-91.2052,1
AFZDDVZZISKIDC-UHFFFAOYSA-N,CYP3A4,-71.7738,1
AFZUEPRXYHCXRD-UHFFFAOYSA-N,CYP1A2,-82.76,1
AFZUEPRXYHCXRD-UHFFFAOYSA-N,CYP2C9,-83.79,1
AFZUEPRXYHCXRD-UHFFFAOYSA-N,CYP2D6,8.838,1
AFZUEPRXYHCXRD-UHFFFAOYSA-N,CYP3A4,14.3263,1
AFZZOKNCQSGICP-UHFFFAOYSA-N,CYP1A2,-5.2673,1
AFZZOKNCQSGICP-UHFFFAOYSA-N,CYP2C9,-44.2853,1
AFZZOKNCQSGICP-UHFFFAOYSA-N,CYP2D6,-4.4688,1
AFZZOKNCQSGICP-UHFFFAOYSA-N,CYP3A4,-88.3525,1
AGAINYKORDFPCM-UHFFFAOYSA-N,CYP1A2,-100.9,1
AGAINYKORDFPCM-UHFFFAOYSA-N,CYP2C9,-70.1,1
AGAINYKORDFPCM-UHFFFAOYSA-N,CYP2D6,-22.44,1
AGAINYKORDFPCM-UHFFFAOYSA-N,CYP3A4,-58.2978,1
AGAJFVKVCQAUPH-UHFFFAOYSA-N,CYP1A2,-15.71,1
AGAJFVKVCQAUPH-UHFFFAOYSA-N,CYP2C9,15.71,1
AGAJFVKVCQAUPH-UHFFFAOYSA-N,CYP2D6,0.0369,1
AGAJFVKVCQAUPH-UHFFFAOYSA-N,CYP3A4,-2.6309,1
AGBIQTWJQSVPFE-OTXCQBAASA-N,CYP1A2,-8.7454,1
AGBIQTWJQSVPFE-OTXCQBAASA-N,CYP2C9,-13.8712,1
AGBIQTWJQSVPFE-OTXCQBAASA-N,CYP2D6,-28.8958,1
AGBIQTWJQSVPFE-OTXCQBAASA-N,CYP3A4,-30.9529,1
AGBQKNBQESQNJD-ZETCQYMHSA-N,CYP1A2,0.4887,1
AGBQKNBQESQNJD-ZETCQYMHSA-N,CYP2C9,31.96,1
AGBQKNBQESQNJD-ZETCQYMHSA-N,CYP2D6,2.467,1
AGBQKNBQESQNJD-ZETCQYMHSA-N,CYP3A4,19.7553,1
AGCFGMRJYNGOCI-UHFFFAOYSA-N,CYP1A2,-35.3247,1
AGCFGMRJYNGOCI-UHFFFAOYSA-N,CYP2C9,21.7737,1
AGCFGMRJYNGOCI-UHFFFAOYSA-N,CYP2D6,-85.685,1
AGCFGMRJYNGOCI-UHFFFAOYSA-N,CYP3A4,-43.9086,1
AGCSFEMNYLPWSY-UHFFFAOYSA-N,CYP1A2,-90.5464,1
AGCSFEMNYLPWSY-UHFFFAOYSA-N,CYP2C9,-103.411,1
AGCSFEMNYLPWSY-UHFFFAOYSA-N,CYP2D6,-41.9892,1
AGCSFEMNYLPWSY-UHFFFAOYSA-N,CYP3A4,-104.617,1
AGDOASTUAHAFPL-UHFFFAOYSA-N,CYP1A2,-63.8794,1
AGDOASTUAHAFPL-UHFFFAOYSA-N,CYP2C9,-76.03,1
AGDOASTUAHAFPL-UHFFFAOYSA-N,CYP2D6,-55.02,1
