inchikey,Molecule_Name,CYP2D6_pIC50_direct_inhibition,density,weight_unclipped,weight,repeat,fold
GQSXIGPOISNNMZ-UHFFFAOYSA-N,OCNT-2309864,4.437198148,0.7451959162325609,0.24853056109554902,0.24853056109554902,0,0
CPCWNLRNPXRRHG-UHFFFAOYSA-N,OCNT-2309866,6.220280083,0.09611669548616623,1.9268656527423575,1.9268656527423575,0,0
FWIIXEUDIUGFOZ-UHFFFAOYSA-N,OCNT-2309867,4.750066065,0.6489949283900783,0.28537042600134666,0.28537042600134666,0,0
ZCEYLWXXNMDZEQ-UHFFFAOYSA-N,OCNT-2309871,5.25134928,0.4024664357990707,0.4601724335587881,0.4601724335587881,0,0
RTWDTWBKBKIPLM-UHFFFAOYSA-N,OCNT-2309879,5.033517508,0.4758239742849115,0.3892278850928486,0.3892278850928486,0,0
FXPCYBRAZNMLOB-UHFFFAOYSA-N,OCNT-2309880,4.329587508,0.6149801010709287,0.301154393231383,0.301154393231383,0,0
OOQDJWRFWDBFGF-UHFFFAOYSA-N,OCNT-2309885,4.642903758,0.737302625847566,0.25119123775598784,0.25119123775598784,0,0
OURCMYKQWKGRFD-UHFFFAOYSA-N,OCNT-2309893,4.750333077,0.6487629391601837,0.2854724707720428,0.2854724707720428,0,0
QGVJVDSSUBWUGO-UHFFFAOYSA-N,OCNT-2309900,5.4999317,0.30237456747137653,0.6124984675006503,0.6124984675006503,0,0
DZNPQDPYYZENCJ-UHFFFAOYSA-N,OCNT-2309901,4.399624023,0.7092359948969985,0.26113164097697417,0.26113164097697417,0,0
YVSNGUCAHVBFFA-UHFFFAOYSA-N,OCNT-2309922,5.516911278,0.29544522948737123,0.6268639351826347,0.6268639351826347,0,0
CSPFCNYGDOGHCC-UHFFFAOYSA-N,OCNT-2309936,4.480524932,0.7716688208101927,0.24000446071274495,0.24000446071274495,0,0
JOYGWYISRWPUIM-UHFFFAOYSA-N,OCNT-2309940,4.478287435,0.7707074960043112,0.24030382492394248,0.24030382492394248,0,0
HFMYCXSQSVPMLT-UHFFFAOYSA-N,OCNT-2309963,4.91648705,0.5267965646240881,0.35156637613904734,0.35156637613904734,0,0
WYZFXWKRUGQONW-UHFFFAOYSA-N,OCNT-2309973,6.112826623,0.11521919546949737,1.6074054191466751,1.6074054191466751,0,0
WBWNBROSFREOPO-WFASDCNBSA-N,OCNT-2309977,4.780683557,0.6227452236653572,0.2973992447462152,0.2973992447462152,0,0
OCQARKZPXFUWDY-VTVVEXCCSA-N,OCNT-2309990,5.231734955,0.4097168869730749,0.45202910857701856,0.45202910857701856,0,0
PFNJCNWOBAUXCO-UHFFFAOYSA-N,OCNT-2310006,4.813623608,0.5958568507543692,0.310819551630425,0.310819551630425,0,0
YMARYWNDXSNPMK-UHFFFAOYSA-N,OCNT-2310010,5.115861845,0.4488532054956874,0.41261587735095173,0.41261587735095173,0,0
VTXQAUDKIYUBRI-UHFFFAOYSA-N,OCNT-2310018,3.165873505,0.02016199024435862,9.1857974804452,5.0,0,0
SGCPYVGCKOGTOH-UHFFFAOYSA-N,OCNT-2310035,5.727459315,0.21344452430095548,0.867691311332277,0.867691311332277,0,0
PITGDDHCRBKQAQ-AWEZNQCLSA-N,OCNT-2310050,5.234369557,0.4087540469910286,0.4530938850654487,0.4530938850654487,0,0
QVXOTODHQDGDHT-QGZVFWFLSA-N,OCNT-2310061,4.454191563,0.7575466043849319,0.244478634205959,0.244478634205959,0,0
PSFPWBSLDGMLAJ-UHFFFAOYSA-N,OCNT-2310066,5.80726313,0.1869085539577502,0.99088006014564,0.99088006014564,0,0
MLQRNUKEFWJQOH-UHFFFAOYSA-N,OCNT-2310067,6.041477758,0.12889919406474445,1.436812390730422,1.436812390730422,0,0
VLFMKXYXFNVVAG-UHFFFAOYSA-N,OCNT-2310076,5.355084695,0.36166838106224797,0.5120822523755928,0.5120822523755928,0,0
RRLNFLKKTZKLGB-UHFFFAOYSA-N,OCNT-2310088,4.64539815,0.7355402742350101,0.251793090976574,0.251793090976574,0,0
VZNLEGJZPWCFOH-UHFFFAOYSA-N,OCNT-2310095,5.200771175,0.42076650265362797,0.4401585155172124,0.4401585155172124,0,0
NXEKYIWIFDTJEQ-UHFFFAOYSA-N,OCNT-2310153,4.78452492,0.6195224366380024,0.2989463306485669,0.2989463306485669,0,0
KGAOPTNPBILCQP-UHFFFAOYSA-N,OCNT-2310161,6.273570915,0.08719998078402463,2.123899082570901,2.123899082570901,0,0
GOFAIWOMBJIHPT-UHFFFAOYSA-N,OCNT-2310167,4.75309599,0.6463644786161871,0.2865317716466977,0.2865317716466977,0,0
VKSJXCSFVDMTMF-UHFFFAOYSA-N,OCNT-2310174,4.724097408,0.6716184674319752,0.2757576930478739,0.2757576930478739,0,0
MQSRMNFIJLKRSM-UHFFFAOYSA-N,OCNT-2310178,4.82825322,0.5845509169779654,0.31683118409062627,0.31683118409062627,0,0
ZRRPLSAYPNSFPN-UHFFFAOYSA-N,OCNT-2310180,5.36237939,0.35870183127269845,0.5163172948693178,0.5163172948693178,0,0
WYHQUPSNOXIMFX-UHFFFAOYSA-N,OCNT-2310188,2.35053275,0.01980068488365202,9.353411777200671,5.0,0,0
CWJYTKCXWQQNRC-UHFFFAOYSA-N,OCNT-2310193,4.493461017,0.7763608007113274,0.23855398033710634,0.23855398033710634,0,0
RMNZTHHCDTUWDA-UHFFFAOYSA-N,OCNT-2310197,4.303319457,0.572887770282286,0.3232813978488881,0.3232813978488881,0,0
QWRGZZMJFDQUSJ-UHFFFAOYSA-N,OCNT-2310201,5.075189547,0.4618594073059018,0.40099639902911965,0.40099639902911965,0,0
YFWYLSQWPNJHAE-UHFFFAOYSA-N,OCNT-2310250,4.515868185,0.7810389309124867,0.23712513148482445,0.23712513148482445,0,0
HTHQNIFHKWWWJY-UHFFFAOYSA-N,OCNT-2310252,3.21653553,0.022164934525463025,8.355718758141526,5.0,0,0
UXPCXNWXWKQOER-UHFFFAOYSA-N,OCNT-2310262,4.488517362,0.7747416136959614,0.2390525510871439,0.2390525510871439,0,0
WCATUHMRMHHKBE-UHFFFAOYSA-N,OCNT-2310292,5.395895972,0.3450066100491034,0.5368127850102083,0.5368127850102083,0,0
IJNUWPZEBUHKFT-UHFFFAOYSA-N,OCNT-2310303,5.481127608,0.3100633348993547,0.5973100922993896,0.5973100922993896,0,0
HVARVXFCDPEOMH-UHFFFAOYSA-N,OCNT-2310310,5.851700248,0.17373797642339234,1.0659958346473177,1.0659958346473177,0,0
YCKIUQTYJLWMQM-UHFFFAOYSA-N,OCNT-2310311,5.449095072,0.3231872505688042,0.5730546575133586,0.5730546575133586,0,0
YQQFMMGTYBYGGL-UHFFFAOYSA-N,OCNT-2310312,5.550957415,0.28160445808957296,0.6576741023342759,0.6576741023342759,0,0
QTPBGMVTBOLBLI-NKUTVCTDSA-N,OCNT-2310336,5.0412681,0.4731357807815232,0.3914393430179201,0.3914393430179201,0,0
UIUOCURODLIUQA-HOCLYGCPSA-N,OCNT-2310337,5.558205412,0.2786701300430902,0.6645992491507877,0.6645992491507877,0,0
UWEBGWUZVATUQB-CYBMUJFWSA-N,OCNT-2310340,4.4006855,0.7104077740546839,0.2607009184743718,0.2607009184743718,0,0
GQMDVEHOCDKMQP-UHFFFAOYSA-N,OCNT-2310353,4.91651345,0.526782072759108,0.35157604779022533,0.35157604779022533,0,0
UZKDRZIBIHEIJW-UHFFFAOYSA-N,OCNT-2310355,4.59424021,0.7660568278693859,0.24176268972432907,0.24176268972432907,0,0
SNGCTVYQWYRISZ-UHFFFAOYSA-N,OCNT-2310374,4.832850535,0.5810906653968697,0.3187178356425682,0.3187178356425682,0,0
BJEJLVYFCONOIU-UHFFFAOYSA-N,OCNT-2310378,5.334976388,0.36980477577898585,0.5008154878402041,0.5008154878402041,0,0
WWFMGTFCRSAGKT-UHFFFAOYSA-N,OCNT-2310397,4.497099885,0.7774158777399541,0.23823022463318003,0.23823022463318003,0,0
IBJZPRORRZJCSC-UHFFFAOYSA-N,OCNT-2310398,4.655835553,0.7279228401724113,0.2544280093526449,0.2544280093526449,0,0
UKDDZRBOIOQMJY-UHFFFAOYSA-N,OCNT-2310401,5.908671838,0.15851112797885475,1.1683972068642157,1.1683972068642157,0,0
BKZFFKDNDJNAOH-UHFFFAOYSA-N,OCNT-2310417,4.807962778,0.6003454162180762,0.30849566630173875,0.30849566630173875,0,0
MUOUIEPROLPZDM-UHFFFAOYSA-N,OCNT-2310418,4.6058799,0.7602787173107307,0.24360008371994987,0.24360008371994987,0,0
TUTNRJIYQDWINN-UHFFFAOYSA-N,OCNT-2310433,6.077275615,0.12190476423307853,1.5192511986921633,1.5192511986921633,0,0
XHIPTQDGABJQTL-UHFFFAOYSA-N,OCNT-2310436,4.65242682,0.7304520537120981,0.2535470442532109,0.2535470442532109,0,0
RFHWZVNSOBPKEO-UHFFFAOYSA-N,OCNT-2310437,4.706699085,0.6866531819603889,0.269719800407295,0.269719800407295,0,0
QYQRNOKPPBKPEE-UHFFFAOYSA-N,OCNT-2310440,6.62229506,0.045862417600760944,4.03825111880533,4.03825111880533,0,0
VTMZRYUXSIFDIG-UHFFFAOYSA-N,OCNT-2310442,5.686585445,0.2283230545913708,0.811148745004525,0.811148745004525,0,0
XVCFYPXRSADGLR-UHFFFAOYSA-N,OCNT-2310447,5.852477645,0.17351790652935004,1.0673478195523494,1.0673478195523494,0,0
IYYSRPHITYNJJB-UHFFFAOYSA-N,OCNT-2310450,5.994918962,0.1385170637506445,1.3370479720880482,1.3370479720880482,0,0
XJMQMZVTGVHTOH-UHFFFAOYSA-N,OCNT-2310453,4.211133418,0.41441115914545285,0.44690871638035684,0.44690871638035684,0,0
OKIZSZJYXQZGPI-UHFFFAOYSA-N,OCNT-2310465,2.321939205,0.019101189437371147,9.695938558938208,5.0,0,0
VWNSZFGHZDFUAQ-UHFFFAOYSA-N,OCNT-2310469,4.427315033,0.7368686444582038,0.25133917772219055,0.25133917772219055,0,0
KHXGLECBIVVOEH-UHFFFAOYSA-N,OCNT-2310478,5.602696508,0.26080153882843393,0.7101336902357196,0.7101336902357196,0,0
LGYSCTIZOHPFJD-UHFFFAOYSA-N,OCNT-2310481,4.891956715,0.5409747243688836,0.34235233338018567,0.34235233338018567,0,0
FIFZZZAYJPOCGX-UHFFFAOYSA-N,OCNT-2310486,4.394962288,0.7039878562118201,0.26307834368617977,0.26307834368617977,0,0
UKJZPHJJLAGPCH-UHFFFAOYSA-N,OCNT-2310492,5.279725628,0.39166347680054264,0.4728650235664085,0.4728650235664085,0,0
SJMZHOSSMCLHCV-UHFFFAOYSA-N,OCNT-2310494,4.850859632,0.5679903262644124,0.3260688617805323,0.3260688617805323,0,0
DJASTDXLHIIVHO-UHFFFAOYSA-N,OCNT-2310500,4.397598207,0.7069756722810895,0.26196652367092216,0.26196652367092216,0,0
HANYAPMMDGMJBS-UHFFFAOYSA-N,OCNT-2310513,4.804007323,0.6035170704284166,0.30687443365258915,0.30687443365258915,0,0
GXQJFCYAODGNDD-UHFFFAOYSA-N,OCNT-2310514,6.788253808,0.03473250591329884,5.332294757242861,5.0,0,0
XDYLETNFYYCZIL-UHFFFAOYSA-N,OCNT-2310518,5.015409928,0.48233141144543723,0.3839765663040192,0.3839765663040192,0,0
DLKJZMONGZUVHF-UHFFFAOYSA-N,OCNT-2310539,2.867100462,0.017631802721581016,10.503971834978833,5.0,0,0
NOCBHRIGICTARN-UHFFFAOYSA-N,OCNT-2310555,3.457433948,0.02913694475706692,6.3563273614152855,5.0,0,0
ZDGFSUMOXCBGQT-UHFFFAOYSA-N,OCNT-2310560,4.577813117,0.772822528811172,0.23964617008809022,0.23964617008809022,0,0
HSFFJASGMZOXAD-UHFFFAOYSA-N,OCNT-2310562,4.484070133,0.773101374613467,0.239559733391999,0.239559733391999,0,0
QQULOXRKJYHTLY-UHFFFAOYSA-N,OCNT-2310581,6.626563685,0.04554408030536218,4.066477090889569,4.066477090889569,0,0
MPLFNWDKKKLLJT-UHFFFAOYSA-N,OCNT-2310583,4.086618592,0.22708251641218313,0.8155800019902095,0.8155800019902095,0,0
VTEFNVUORQIXJU-UHFFFAOYSA-N,OCNT-2310598,4.517697545,0.7812313834316693,0.2370667168718383,0.2370667168718383,0,0
XTNMZHDMZGRSBV-UHFFFAOYSA-N,OCNT-2310605,5.83714999,0.17792207899202866,1.040927355596422,1.040927355596422,0,0
QAROPJJFLVXWSM-UHFFFAOYSA-N,OCNT-2310611,4.546951897,0.7805835655709754,0.23726346205088047,0.23726346205088047,0,0
YFUROBGDXNFDCC-UHFFFAOYSA-N,OCNT-2310627,5.124925992,0.4459598487428247,0.41529290071625524,0.41529290071625524,0,0
PAIPIHSNHNHBEQ-UHFFFAOYSA-N,OCNT-2310632,4.829552772,0.5835681551518698,0.31736474574969226,0.31736474574969226,0,0
IZWCUJPEJUAMOS-UHFFFAOYSA-N,OCNT-2310635,4.32772043,0.6120822811134754,0.3025801675723639,0.3025801675723639,0,0
MSMMDODZVKXGBJ-UHFFFAOYSA-N,OCNT-2310639,5.842200027,0.17645581881593858,1.0495769447001162,1.0495769447001162,0,0
MQCGKFMBSSLQAT-UHFFFAOYSA-N,OCNT-2310650,4.485690115,0.773719043634955,0.23936849003650784,0.23936849003650784,0,0
ZHOAWILOHNXOST-UHFFFAOYSA-N,OCNT-2310655,5.291339775,0.38714771623117733,0.47838060622008,0.47838060622008,0,0
WAIBMCXZPPOQPU-UHFFFAOYSA-N,OCNT-2310665,5.35394303,0.3621320355638738,0.511426609631512,0.511426609631512,0,0
ABVGSGYZENIXJG-UHFFFAOYSA-N,OCNT-2310736,5.614492347,0.2561193262427199,0.7231159081368014,0.7231159081368014,0,0
WXEFSQURADWXMQ-UHFFFAOYSA-N,OCNT-2310740,5.290599582,0.38743697860009857,0.47802344488792947,0.47802344488792947,0,0
CTXBUXYAYCIUHD-UHFFFAOYSA-N,OCNT-2310757,4.335170543,0.6235476616740288,0.29701652427045583,0.29701652427045583,0,0
POVWSOQNXDNFPG-UHFFFAOYSA-N,OCNT-2310758,5.811462022,0.18561401173756825,0.9977908319186706,0.9977908319186706,0,0
DPLKWDRKFGHJOW-UHFFFAOYSA-N,OCNT-2310760,4.980678678,0.49596681118462443,0.37342006563912533,0.37342006563912533,0,0
BYAVFGPTBAFTNM-UHFFFAOYSA-N,OCNT-2310816,4.372450732,0.6764066582678078,0.2738056418038139,0.2738056418038139,0,0
VAHWRSZAURKYGM-UHFFFAOYSA-N,OCNT-2310826,5.837251747,0.17789238599928975,1.041101102484114,1.041101102484114,0,0
LJFXZOYYLNSQSQ-UHFFFAOYSA-N,OCNT-2310827,4.975338762,0.4982267922080262,0.37172621401311823,0.37172621401311823,0,0
LZVXIPIFSGLYMM-UHFFFAOYSA-N,OCNT-2310830,4.32872505,0.6136434984824974,0.3018103502202632,0.3018103502202632,0,0
WEMDNGXFLHBHKC-UXHICEINSA-N,OCNT-2310833,4.483622207,0.7729265023600927,0.23961393304781117,0.23961393304781117,0,0
ZSRIHZUWEGOQNF-UHFFFAOYSA-N,OCNT-2310853,4.902863218,0.5344935348434662,0.3465036471238696,0.3465036471238696,0,0
HPRJCYLZBJNKRA-UHFFFAOYSA-N,OCNT-2310864,6.555268827,0.051279523439673555,3.611655233209576,3.611655233209576,0,0
XBCRVGWLQRTWNS-UHFFFAOYSA-N,OCNT-2310873,4.64620933,0.7349621309878921,0.25199115897093916,0.25199115897093916,0,0
LVMMPXSCGLEWBU-VOBHOPKGSA-N,OCNT-2310875,4.357701845,0.6564746189999082,0.2821189941349675,0.2821189941349675,0,0
SZDKPJLXICNJPK-HUUCEWRRSA-N,OCNT-2310886,5.81857972,0.18344349755650974,1.009596751339404,1.009596751339404,0,0
PVJKSRBNYFPBRX-UHFFFAOYSA-N,OCNT-2310890,6.908166937,0.027508737072525397,6.73255041476856,5.0,0,0
COPXFKFWXTVARK-UHFFFAOYSA-N,OCNT-2310909,5.10595923,0.4520066668467428,0.40973722905327253,0.40973722905327253,0,0
NADVEOZBBSLZOC-UHFFFAOYSA-N,OCNT-2310913,3.72579882,0.04429466675110733,4.181179649190163,4.181179649190163,0,0
NYYZVQXHZBMEEA-UHFFFAOYSA-N,OCNT-2310916,5.634777255,0.24814087796843642,0.7463661799848555,0.7463661799848555,0,0
NIKYSSZTCHVNNJ-UHFFFAOYSA-N,OCNT-2310919,3.88550366,0.07736297959853627,2.3939610411656664,2.3939610411656664,0,0
YBYGTINUNXLUDL-UHFFFAOYSA-N,OCNT-2310920,4.396432178,0.7056604704770315,0.26245477384072674,0.26245477384072674,0,0
OLJDXACHTKESBX-UHFFFAOYSA-N,OCNT-2310942,5.400657775,0.3430553147354765,0.5398661709415503,0.5398661709415503,0,0
MYNPLOLLAZKXJX-UHFFFAOYSA-N,OCNT-2310944,4.601958462,0.762311535624885,0.24295048747435524,0.24295048747435524,0,0
DBKUYEVWAUISPH-UHFFFAOYSA-N,OCNT-2310949,4.49104167,0.7755951955790537,0.23878946162001197,0.23878946162001197,0,0
QBAQGPOEDSHISC-UHFFFAOYSA-N,OCNT-2310958,4.220513683,0.43052762983719883,0.43017903231303356,0.43017903231303356,0,0
IGPQJBRCRUOAGN-DZGCQCFKSA-N,OCNT-2310977,4.43895606,0.746589700482741,0.24806658740086854,0.24806658740086854,0,0
VNZASAGBFVEPAI-UHFFFAOYSA-N,OCNT-2310978,4.165824145,0.3393824178836463,0.5457087622343634,0.5457087622343634,0,0
OLKIKNBFLHPWDB-UHFFFAOYSA-N,OCNT-2310981,4.141625582,0.302089912695119,0.6130756155843748,0.6130756155843748,0,0
DPCRFIMDLMABSP-UHFFFAOYSA-N,OCNT-2310988,5.39853003,0.3439273301301867,0.5384973596523571,0.5384973596523571,0,0
QHQLPVPGLCMCMB-UHFFFAOYSA-N,OCNT-2311020,4.621851128,0.751157549779832,0.24655807458991036,0.24655807458991036,0,0
XBTDLHJAROMEHT-UHFFFAOYSA-N,OCNT-2311052,5.552312315,0.2810555462245984,0.6589585641529703,0.6589585641529703,0,0
AVEJIDBCLRGUQE-UHFFFAOYSA-N,OCNT-2311083,4.360058657,0.659751463422191,0.2807177694259597,0.2807177694259597,0,0
OLLKSWQPCSWOKP-UHFFFAOYSA-N,OCNT-2311090,5.597076215,0.26304197109114963,0.7040852013810869,0.7040852013810869,0,0
UFNHVBKKZASTOU-UHFFFAOYSA-N,OCNT-2311092,5.274863845,0.3935385427259441,0.4706119962342904,0.4706119962342904,0,0
LPRYCBITNRSRNR-UHFFFAOYSA-N,OCNT-2311094,5.045499138,0.4716892790641874,0.3926397469851919,0.3926397469851919,0,0
ZOFBVPDRICPZHC-UHFFFAOYSA-N,OCNT-2311101,4.965271618,0.5026232835043964,0.3684746912162698,0.3684746912162698,0,0
SIHYQFFHCDJFTH-UHFFFAOYSA-N,OCNT-2311111,4.223151438,0.4350820610510957,0.4256759259160535,0.4256759259160535,0,0
MYIRHVYGVKSNLG-UHFFFAOYSA-N,OCNT-2311113,4.53185207,0.7817802208371654,0.23690028763974788,0.23690028763974788,0,0
YINKADFCKUPJHC-UHFFFAOYSA-N,OCNT-2311121,5.74590107,0.2069984237861121,0.8947119296848277,0.8947119296848277,0,0
AOUPYPZTBWHPFA-LLVKDONJSA-N,OCNT-2311123,5.983926412,0.1408925156506847,1.3145053045015316,1.3145053045015316,0,0
WAFLWFBYNRXLIA-UHFFFAOYSA-N,OCNT-2311132,3.531004917,0.03127975476237722,5.920889105248052,5.0,0,0
XJLBILODBIISFG-AEFFLSMTSA-N,OCNT-2311138,5.416734522,0.3364625925003143,0.5504444277478397,0.5504444277478397,0,0
ROQPQFXWBJCFRO-UHFFFAOYSA-N,OCNT-2311155,4.254193955,0.48904452779113305,0.37870571831955807,0.37870571831955807,0,0
JIARRPUHLRJLKP-MOPGFXCFSA-N,OCNT-2311160,5.583530928,0.2684637703274869,0.6898657459867605,0.6898657459867605,0,0
FQQWSTJGVMFWSP-UHFFFAOYSA-N,OCNT-2311187,4.6669882,0.7193930244655956,0.2574447525745328,0.2574447525745328,0,0
RQKGJAOIPIKCLP-UHFFFAOYSA-N,OCNT-2311194,5.731684008,0.21195225392329442,0.8738003760715632,0.8738003760715632,0,0
CUCVKSLIXCMJHH-UHFFFAOYSA-N,OCNT-2311202,2.894404565,0.01694768108529173,10.927982315416699,5.0,0,0
NTNKUGFNNVBGRM-VQIMIIECSA-N,OCNT-2311203,4.575077637,0.7737804772799933,0.23934948557816074,0.23934948557816074,0,0
UFZXKFNSSITYNQ-UHFFFAOYSA-N,OCNT-2311206,4.139846377,0.2994423602517656,0.6184961908250858,0.6184961908250858,0,0
KSBUCCHQYZBHTG-MWLCHTKSSA-N,OCNT-2311212,4.921869408,0.5238753073241926,0.3535267965450781,0.3535267965450781,0,0
BKXPEYYJHOGSFC-UHFFFAOYSA-N,OCNT-2311229,4.29559413,0.5600437505643518,0.3306955197710206,0.3306955197710206,0,0
NSDDWAIHNOPGEI-UHFFFAOYSA-N,OCNT-2311233,4.726028418,0.6699383666625423,0.2764492502646591,0.2764492502646591,0,0
QKXALNDLTVLRJT-UHFFFAOYSA-N,OCNT-2311240,4.628811675,0.7467906092742786,0.2479998501418877,0.2479998501418877,0,0
NHQVYFODFDGUFT-UHFFFAOYSA-N,OCNT-2311245,4.824752185,0.5872164042248018,0.3153930269231532,0.3153930269231532,0,0
ZAYCVZAREVWGRL-UHFFFAOYSA-N,OCNT-2311251,4.443785453,0.7502815021470052,0.24684596202546716,0.24684596202546716,0,0
KVYQCPDIBVJAEF-UHFFFAOYSA-N,OCNT-2311253,4.584075165,0.7704445486238227,0.24038583895259383,0.24038583895259383,0,0
XWTZBEREGRBWIX-UHFFFAOYSA-N,OCNT-2311256,6.337925372,0.07709824651204748,2.402181211195898,2.402181211195898,0,0
IEFOCOJHMPXMDM-UHFFFAOYSA-N,OCNT-2311260,4.57418723,0.774081486560914,0.23925641215140472,0.23925641215140472,0,0
LZAPOHZTKRQZKM-UHFFFAOYSA-N,OCNT-2311263,4.41334503,0.7237023865388112,0.2559117706840087,0.2559117706840087,0,0
DYJBFCKHWTULLQ-UHFFFAOYSA-N,OCNT-2311283,4.5401842,0.7813419877271203,0.23703315845874093,0.23703315845874093,0,0
KRQHOVHGPUNHJN-UHFFFAOYSA-N,OCNT-2311302,6.967115308,0.024109167717191293,7.6818893692181875,5.0,0,0
SFUHDXBOFVLCBO-UHFFFAOYSA-N,OCNT-2311312,4.52039321,0.7814637899764045,0.23699621346880598,0.23699621346880598,0,0
OIWLPLPFFSGLSU-UHFFFAOYSA-N,OCNT-2311317,4.358981167,0.6582575450324221,0.2813548596366913,0.2813548596366913,0,0
WCXXKBXIMXJSNI-UHFFFAOYSA-N,OCNT-2311328,4.20435625,0.4028609251026985,0.45972182370424075,0.45972182370424075,0,0
QVLONCRSZCBUNW-UHFFFAOYSA-N,OCNT-2311340,4.5844445,0.7702963990485863,0.24043207188316146,0.24043207188316146,0,0
DWNPCXRBSBGYDP-UHFFFAOYSA-N,OCNT-2311344,5.21643483,0.4152385677433288,0.4460182015218541,0.4460182015218541,0,0
DPRJAAMTGOYYQR-UHFFFAOYSA-N,OCNT-2311351,4.66315949,0.7223630673785011,0.2563862516663627,0.2563862516663627,0,0
UEFZCHIJYQFTCX-UHFFFAOYSA-N,OCNT-2311357,4.348523065,0.6433992286929587,0.2878523177026882,0.2878523177026882,0,0
RTPCLKZZONHISP-XJKSGUPXSA-N,OCNT-2311380,4.346829182,0.6409336532320701,0.288959642317816,0.288959642317816,0,0
OMZILNLGLOPTFB-UHFFFAOYSA-N,OCNT-2311391,4.71568365,0.6789172225638416,0.27279313741370664,0.27279313741370664,0,0
DGGJWQMXQGSRJK-UHFFFAOYSA-N,OCNT-2311397,4.48363485,0.7729314625313786,0.23961239536147286,0.23961239536147286,0,0
CSGSWUKYYRUGCP-UHFFFAOYSA-N,OCNT-2311405,4.374424728,0.6789671658165294,0.27277307138212326,0.27277307138212326,0,0
QMRKEPSYABBZAV-UHFFFAOYSA-N,OCNT-2311414,4.303242915,0.5727614063402444,0.32335272093624823,0.32335272093624823,0,0
QHMBPCYPIMUTEB-UHFFFAOYSA-N,OCNT-2311440,5.071021307,0.4632125990717872,0.3998249606304163,0.3998249606304163,0,0
HENYWYASSIFTSN-UHFFFAOYSA-N,OCNT-2311473,4.772501642,0.6296715452706814,0.2941278839395151,0.2941278839395151,0,0
HHRFLCPEBVMXQA-QWHCGFSZSA-N,OCNT-2311479,5.30587627,0.3814299056427587,0.4855517526222741,0.4855517526222741,0,0
JNCBIXAIBFODBA-UHFFFAOYSA-N,OCNT-2311515,4.844977808,0.5721874699810642,0.3236770619837572,0.3236770619837572,0,0
XCGNAQXHWPVDTP-UHFFFAOYSA-N,OCNT-2311523,4.463267783,0.7631067811925375,0.24269730495378966,0.24269730495378966,0,0
KUYTWPZELIENHA-UHFFFAOYSA-N,OCNT-2311525,5.563581747,0.2764970008413141,0.6698226694100075,0.6698226694100075,0,0
WNVZWNWYYUTQII-ZDUSSCGKSA-N,OCNT-2311532,5.349687265,0.36385875406618085,0.5089995970076456,0.5089995970076456,0,0
VTQXUFDARAXXEL-UHFFFAOYSA-N,OCNT-2311552,5.09378824,0.4558851829432723,0.40625132405418807,0.40625132405418807,0,0
UAVCJCBNMRVBKI-UHFFFAOYSA-N,OCNT-2311554,4.706182072,0.687095959445419,0.26954598792412515,0.26954598792412515,0,0
HNNQRKVHGGLWAB-UHFFFAOYSA-N,OCNT-2311559,4.760042698,0.6403540349333687,0.2892211949701563,0.2892211949701563,0,0
AVWOIDVOWIXTBD-UHFFFAOYSA-N,OCNT-2311573,4.52971254,0.7818027961383194,0.236893446918068,0.236893446918068,0,0
ZEPYVNPXMMPJQB-UHFFFAOYSA-N,OCNT-2311582,4.31534708,0.5924953065582902,0.3125829979366589,0.3125829979366589,0,0
KQWKVPYBDZZQRY-UHFFFAOYSA-N,OCNT-2311590,5.05628105,0.4680616075582879,0.3956828678035222,0.3956828678035222,0,0
XLCKGMINJOIRBQ-UHFFFAOYSA-N,OCNT-2311596,4.34825532,0.6430105670493891,0.2880263073082044,0.2880263073082044,0,0
LECNWKBRWUMOOE-UHFFFAOYSA-N,OCNT-2311600,5.56791799,0.27474661475176954,0.674090049679847,0.674090049679847,0,0
HOLMFESKTOTMDZ-UHFFFAOYSA-N,OCNT-2311610,6.234004677,0.09378121114809168,1.9748514326065918,1.9748514326065918,0,0
GRLLACXBVXPSJS-UHFFFAOYSA-N,OCNT-2311617,5.19713493,0.42203177799169345,0.4388388951863131,0.4388388951863131,0,0
VHKOXEATTOABCX-UHFFFAOYSA-N,OCNT-2311621,5.110498853,0.4505614693906535,0.411051480806521,0.411051480806521,0,0
ARILZESNWCDILA-UHFFFAOYSA-N,OCNT-2311623,4.936492515,0.5162695352867338,0.358735014423287,0.358735014423287,0,0
DRUFNDFUCMLREO-UHFFFAOYSA-N,OCNT-2311634,5.310218017,0.37970938287695216,0.48775186376526,0.48775186376526,0,0
AIZGQFSORPYZAE-UHFFFAOYSA-N,OCNT-2311637,4.699461678,0.6928225989941729,0.267318011069884,0.267318011069884,0,0
DUDNRIVARGBEHO-UHFFFAOYSA-N,OCNT-2311638,5.05527136,0.46839808139303835,0.39539862895378364,0.39539862895378364,0,0
HUDMLWIUQXOJMV-UHFFFAOYSA-N,OCNT-2311652,6.388281633,0.06987447925344505,2.650523641337319,2.650523641337319,0,0
FVLPTKXJYBDXJB-UHFFFAOYSA-N,OCNT-2311653,4.929379415,0.5199096716012175,0.35622333898309505,0.35622333898309505,0,0
XEKMKJZNWPOJIH-UHFFFAOYSA-N,OCNT-2311661,5.45955592,0.3188985130253157,0.5807614385855971,0.5807614385855971,0,0
